"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","7130 80 Avenue NE Unit#207","A2256269","Apartment","Saddle Ridge","12/01/2025","$244,900.00","$238,000.00","691","Calgary","2013","80","Ben Tsai","CTSAIBE","CNGODA1","Kate Mehri","CMEHRIKH","","CAL Zone NE"
"501","S","2200 Woodview Drive SW Unit#209","A2267599","Row/Townhouse","Woodlands","12/09/2025","$247,500.00","$237,000.00","1,191","Calgary","1978","41","Sabriya Halford","CHALFOSA","","Erika Nergui","CNERGURE","","CAL Zone S"
"501","S","15304 Bannister Road SE Unit#220","A2268388","Apartment","Midnapore","12/05/2025","$249,900.00","$236,500.00","636","Calgary","2008","33","Ganna Fedorinova","CFEDORGA","","Carolyn Dupont","CDUPONCA","","CAL Zone S"
"501","S","215 Legacy Boulevard SE Unit#1210","A2261845","Apartment","Legacy","12/02/2025","$242,900.00","$235,000.00","602","Calgary","2017","61","Jonas Magnien","CMAGNIJO","","Lyle Peterman","CPETERLY","","CAL Zone S"
"501","S","5605 Henwood Street SW Unit#2305","A2272027","Apartment","Garrison Green","12/18/2025","$234,900.00","$233,000.00","500","Calgary","2006","27","Richard Bergeron","CBERGERI","CBERGEEL","Jessica Ludwig","CLUDWIJE","","CAL Zone W"
"501","S","315 50 Avenue SW Unit#209","A2270531","Apartment","Windsor Park","12/19/2025","$238,000.00","$233,000.00","912","Calgary","1968","36","Cheryl Smith","CSMITHCH1","","Jomarsus Murillo","CMURILJO","","CAL Zone CC"
"501","S","1140 Taradale Drive NE Unit#2115","A2269562","Apartment","Taradale","12/16/2025","$247,888.00","$233,000.00","883","Calgary","2007","38","Alexander Tumang","CTUMANAL","CTUMANMI","Amir Sattar","CSATTAAM","CAHMEDIM","CAL Zone NE"
"501","S","80 Glamis Drive SW Unit#3211","A2273221","Apartment","Glamorgan","12/15/2025","$234,900.00","$232,000.00","1,000","Calgary","1981","13","David Kube","CKUBEDA","","Heather Cleveland","CCLEVEHE","","CAL Zone W"
"501","S","343 4 Avenue NE Unit#301","A2269813","Apartment","Crescent Heights","12/10/2025","$249,900.00","$232,000.00","719","Calgary","1965","32","Quinlan Strietman","CSTRIEQU","","Tamara Nellissen","CNELLITA","","CAL Zone CC"
"501","S","60 Royal Oak Plaza NW Unit#127","A2259104","Apartment","Royal Oak","12/12/2025","$239,999.00","$232,000.00","669","Calgary","2007","81","Ryan Sexton","CSEXTORY","","Colleen Whelan","CWHELACO","","CAL Zone NW"
"501","S","201 brae Glen SW Unit#1107","A2273707","Apartment","Braeside","12/20/2025","$239,900.00","$231,500.00","997","Calgary","1972","17","Najib Rubio Naranjo","CRUBIONA","","Glenn McCormick","CMCCORGL","CHAVREJU","CAL Zone S"
"501","S","1111 6 Avenue SW Unit#606","A2267447","Apartment","Downtown West End","12/10/2025","$235,000.00","$230,000.00","611","Calgary","2005","43","Jimmy Diep","CDIEPJI","","Herbert Tu","CTUHE","","CAL Zone CC"
"501","S","5425 Pensacola Crescent SE Unit#55","A2262274","Row/Townhouse","Penbrooke Meadows","12/01/2025","$245,000.00","$228,000.00","1,167","Calgary","1969","46","Richard Chau","CCHAUVA","","Richard Chau","CCHAUVA","","CAL Zone E"
"501","S","1501 6 Street SW Unit#1402","A2274006","Apartment","Beltline","12/19/2025","$234,900.00","$225,000.00","428","Calgary","2016","11","Joel Gwillim","CGWILLJO","","Kevin Beutler","CBEUTLKE","","CAL Zone CC"
"501","S","120 Country Village Circle NE Unit#402","A2273623","Apartment","Country Hills Village","12/18/2025","$229,000.00","$225,000.00","653","Calgary","2008","14","Chris Grant","CGRANTCH1","CANDERKA3","Olena Levchuk","CLEVCHOL","CSAZANAL","CAL Zone N"
"501","S","315 Southampton Drive SW Unit#7202","A2270851","Apartment","Southwood","12/07/2025","$225,000.00","$225,000.00","983","Calgary","1976","22","Lianne Stokes","CSTOKELI","CBRUNECL","Sally Stang","CSTANGSA","","CAL Zone S"
"501","S","450 8 Avenue SE Unit#1505","A2261366","Apartment","Downtown East Village","12/05/2025","$234,900.00","$225,000.00","438","Calgary","2017","65","Elaine Pippi","CPIPPIEL","","Shaun Boudreau","CBOUDRSH","","CAL Zone CC"
"501","S","630 57 Avenue SW Unit#306","A2260824","Apartment","Windsor Park","12/08/2025","$235,000.00","$225,000.00","748","Calgary","1982","70","Lori Olijnyk","COLIJNLO","","Heather Nickel","CNICKEHE","CHAVREJU","CAL Zone CC"
"501","S","920 68 Avenue SW Unit#202","A2247960","Apartment","Kingsland","12/03/2025","$230,000.00","$225,000.00","918","Calgary","1970","111","Lindsay Walker","CWALKELI1","","Cyril Lewis","CLEWISCY","","CAL Zone S"
"501","S","1108 15 Street SW Unit#207","A2268513","Apartment","Sunalta","12/11/2025","$229,900.00","$223,800.00","675","Calgary","2005","36","Sarah Walczak","CWALCZSA","CDUFFYCH","Fanrong Zeng","CZENGFA","","CAL Zone CC"
"501","S","2395 Eversyde Avenue SW Unit#1208","A2270615","Apartment","Evergreen","12/12/2025","$229,900.00","$223,500.00","570","Calgary","2006","22","Justin Becker","CBECKEJU","CPAULKR1","Ivanna Khara","CKHARAIV","CKHARASE","CAL Zone S"
"501","S","723 57 Avenue SW Unit#319","A2262004","Apartment","Windsor Park","12/19/2025","$224,900.00","$222,000.00","812","Calgary","1982","56","Lana Bedard","CBEDARLA","","Lin Elder","CELDERLI","","CAL Zone CC"
"501","S","1715 13 Street SW Unit#10","A2261656","Apartment","Lower Mount Royal","12/15/2025","$234,900.00","$222,000.00","664","Calgary","1968","70","Jim Dasouki","CDASOUJA","","Brett Malenica","CMALENBR","","CAL Zone CC"
"501","S","11811 Lake Fraser Drive SE Unit#3007","A2254087","Apartment","Lake Bonavista","12/10/2025","$239,900.00","$222,000.00","581","Calgary","2006","71","Chris Fenemore","CFENEMCH","","Alexandru Popa","CPOPAAL","","CAL Zone S"
"501","S","519 17 Avenue SW Unit#650","A2270330","Apartment","Cliff Bungalow","12/09/2025","$225,000.00","$220,000.00","772","Calgary","1968","26","Marian Cairns","CERBMA","","Ulises Ramirez","CRAMIRUL","","CAL Zone CC"
"501","S","2511 38 Street NE Unit#38","A2269282","Row/Townhouse","Rundle","12/05/2025","$230,000.00","$220,000.00","1,030","Calgary","1978","30","Karim Quintanilla Praiz","CQUINTKA","","Fe Pablo","CPABLOMA","","CAL Zone NE"
"501","S","738 3 Avenue SW Unit#815","A2268538","Apartment","Eau Claire","12/20/2025","$225,000.00","$220,000.00","527","Calgary","1981","47","Ariel Buenaventura","CBUENAAR","","Andrew Lee","CLEEAN3","CKENNEGR","CAL Zone CC"
"501","S","835 18 Avenue SW Unit#201","A2268082","Apartment","Lower Mount Royal","12/05/2025","$224,900.00","$220,000.00","494","Calgary","1969","29","Gene Yamada","CYAMADGE","","Arron Kaura","CKAURAAR","CKAURAAR","CAL Zone CC"
"501","S","611 Edmonton Trail NE Unit#209","A2272514","Apartment","Crescent Heights","12/08/2025","$224,990.00","$218,250.00","684","Calgary","2014","13","Drew Hudyma","CHUDYMDR","","Matthew Forbell","CFORBEMA","","CAL Zone CC"
"501","S","31 Country Village Manor NE Unit#4102","A2272010","Apartment","Country Hills Village","12/17/2025","$225,000.00","$215,000.00","638","Calgary","2010","26","Justin Havre","CHAVREJU","CDIETZCH","Justin Havre","CHAVREJU","CSCHUMRY","CAL Zone N"
"501","S","4455A Greenview Drive NE Unit#409","A2265273","Apartment","Greenview","12/01/2025","$220,000.00","$212,500.00","910","Calgary","1973","34","Rick Sadleir","CSADLERI","","Grady Krebs","CKREBSGR","","CAL Zone CC"
"501","S","145 Point Drive NW Unit#305","A2269679","Apartment","Point McKay","12/19/2025","$230,000.00","$210,000.00","768","Calgary","1979","36","Justin Havre","CHAVREJU","CKELLYTH1","Brian Currey","CCURREBR","","CAL Zone CC"
"501","S","117 Copperpond Common SE Unit#324","A2269527","Apartment","Copperfield","12/22/2025","$219,900.00","$210,000.00","450","Calgary","2016","46","Carla Garcia","CGARCIJA1","","Czarinah Salaguste","CSALAGCZ","","CAL Zone SE"
"501","S","1111 6 Avenue SW Unit#209","A2256491","Apartment","Downtown West End","12/04/2025","$234,900.00","$210,000.00","576","Calgary","2005","82","Alex Iron","CZHELEAL","","Alex Iron","CZHELEAL","","CAL Zone CC"
"501","S","1727 10A Street SW Unit#302","A2273846","Apartment","Lower Mount Royal","12/16/2025","$199,888.00","$209,300.00","496","Calgary","1977","12","Laura Schewchenko","CSCHEWLA","","Jamie Percival","CPERCIJA1","","CAL Zone CC"
"501","S","1620 8 Avenue NW Unit#278","A2268882","Apartment","Hounsfield Heights/Briar Hill","12/17/2025","$219,900.00","$205,000.00","562","Calgary","1968","43","Jeff Neustaedter","CNEUSTJE","","Ray Neustaedter","CNEUSTRA","","CAL Zone CC"
"501","S","1334 14 Avenue SW Unit#403","A2260189","Apartment","Beltline","12/11/2025","$214,900.00","$205,000.00","757","Calgary","1979","76","Shawne Mohl","CMOHLSH","","Ashley Doull","CDOULLAS","","CAL Zone CC"
"501","S","70 Panamount Drive NW Unit#8107","A2271929","Apartment","Panorama Hills","12/11/2025","$209,900.00","$202,000.00","570","Calgary","2004","21","John Malick","CMALICJO","","Felix Clarin Jr.","CCLARIFE","","CAL Zone N"
"501","S","5204 Dalton Drive NW Unit#309","A2274217","Apartment","Dalhousie","12/05/2025","$200,000.00","$200,000.00","807","Calgary","1981","0","Varun Bhandari","CBHANDVA","","Travis Vanderveen","CVANDETR","","CAL Zone NW"
"501","S","8500 19 Avenue SE Unit#2208","A2272766","Apartment","Belvedere","12/14/2025","$199,900.00","$199,900.00","441","Calgary","2025","18","David Lofthaug","CALOFTHDA","","Shane Meahan","CMEAHASH","","CAL Zone E"
"501","S","21 Dover Point SE Unit#316","A2270630","Apartment","Dover","12/04/2025","$199,900.00","$195,500.00","792","Calgary","1994","20","Randy Gallant","CGALLARA1","","Susan Gronberg","CGRONBSU","","CAL Zone E"
"501","S","315 Heritage Drive SE Unit#323","A2273496","Apartment","Acadia","12/19/2025","$200,000.00","$195,000.00","862","Calgary","1968","17","Eric Mortimer","CMORTIER","","Shay Fischer","CTANTOSH","","CAL Zone S"
"501","S","99 Copperstone Park SE Unit#1403","A2272432","Apartment","Copperfield","12/20/2025","$199,900.00","$195,000.00","508","Calgary","2015","26","Mehrdad Bagheri","CBAGHEME","","Uros Markovic","CMARKOUR","","CAL Zone SE"
"501","S","181 Skyview Ranch Manor NE Unit#3405","A2269898","Apartment","Skyview Ranch","12/02/2025","$209,000.00","$194,500.00","588","Calgary","2017","21","Serghei Cicala","CCICALSE","","Navdeep Kambo","CKAMBONA","","CAL Zone NE"
"501","S","181 Skyview Ranch Manor NE Unit#1107","A2245062","Apartment","Skyview Ranch","12/12/2025","$197,900.00","$193,000.00","594","Calgary","2017","127","Zenny Aslam Rana Iqbal","CASLAMZA","","Justin Havre","CHAVREJU","CCHUAN","CAL Zone NE"
"501","S","9800 Horton Road SW Unit#1006","A2272347","Apartment","Haysboro","12/09/2025","$195,000.00","$191,000.00","709","Calgary","1982","15","Marian Cairns","CERBMA","","Justin Havre","CHAVREJU","CGORDORA","CAL Zone S"
"501","S","60 38A Avenue SW Unit#305","A2266030","Apartment","Parkhill","12/04/2025","$199,000.00","$190,000.00","660","Calgary","1982","42","Samuel Kang","CKANGSA","CGETTYSH","Samuel Kang","CKANGSA","","CAL Zone CC"
"501","S","155 Skyview Ranch Way NE Unit#5110","A2263685","Apartment","Skyview Ranch","12/01/2025","$199,900.00","$190,000.00","580","Calgary","2012","52","Andrey Kutepov","CKUTEPAN","CKUTEPEV","Harjit Dhami","CDHAMIHA","","CAL Zone NE"
"501","S","11 Dover Point SE Unit#104","A2259291","Apartment","Dover","12/08/2025","$199,900.00","$188,000.00","863","Calgary","1994","76","Michael Burton","CBURTOMI","","Emin Ozkan","COZKANEM","","CAL Zone E"
"501","S","315 50 Avenue SW Unit#303","A2270375","Apartment","Windsor Park","12/05/2025","$199,000.00","$185,000.00","491","Calgary","1968","21","Dorje Lama","CLAMADO","","Rolisa Rosero-Mencedor","CROSERRO","","CAL Zone CC"
"501","S","59 Glamis Drive SW Unit#102","A2269654","Apartment","Glamorgan","12/15/2025","$199,900.00","$185,000.00","650","Calgary","1980","38","Bobbi Morrison","CMORRIBO1","","Sam Pond","CPONDWI","","CAL Zone W"
"501","S","13045 6 Street SW Unit#4305","A2257107","Apartment","Canyon Meadows","12/19/2025","$195,000.00","$185,000.00","817","Calgary","1982","95","Krista Brown","CIBBOTKR","","Victor Liu","CLIUVI1","","CAL Zone S"
"501","S","221 6 Avenue SE Unit#2510","A2267575","Apartment","Downtown Commercial Core","12/17/2025","$189,900.00","$182,000.00","719","Calgary","1980","50","Kimberley Chan","CCHANKI2","","Michael Smith","CSMITHMI4","","CAL Zone CC"
