"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","55 Maryvale Crescent NE","A2123044","Detached","Marlborough","04/21/2024","$474,900.00","$522,000.00","1,091","Calgary","1971","1","Joe Thomson","CTHOMSJO2","CVENSEAN","Wasim Elafech","CELAFEWA","","CAL Zone NE"
"1501","S","335 Creekside Boulevard SW Unit#603","A2120196","Row/Townhouse","Pine Creek","04/26/2024","$519,500.00","$522,000.00","1,689","Calgary","2024","21","Harjinder Sandhu","CSANDHHA4","CBUTTAKA","Naj Shaikh","CSHAIKNA","","CAL Zone S"
"1501","S","35 Abadan Crescent NE","A2121572","Detached","Abbeydale","04/29/2024","$415,000.00","$521,000.00","1,295","Calgary","1981","11","Justin Havre","CHAVREJU","CKELLYTH1","Khaled El Rafih","CELRAFKH","","CAL Zone NE"
"1501","S","35 Covemeadow Close NE","A2125273","Semi Detached (Half Duplex)","Coventry Hills","04/29/2024","$499,900.00","$520,000.00","1,340","Calgary","2005","6","Glenn Herring","CHERRIGL","","Laura Cross","CCROSSLA","","CAL Zone N"
"1501","S","930 6 Avenue SW Unit#3301","A2125001","Apartment","Downtown Commercial Core","04/23/2024","$520,000.00","$520,000.00","897","Calgary","2017","0","Michael Ferianec","CFERIAMI","","Amber Storozynsky","CSTOROAM","","CAL Zone CC"
"1501","S","111 Anderson Grove SW","A2123012","Row/Townhouse","Cedarbrae","04/23/2024","$429,000.00","$520,000.00","1,505","Calgary","1995","5","Shawn Getty","CGETTYSH","CCENNONA","Courtney Hodgson","CHODGSCO","","CAL Zone S"
"1501","S","96 Hamptons Link NW","A2120693","Row/Townhouse","Hamptons","04/15/2024","$499,999.00","$520,000.00","1,454","Calgary","1997","4","Rory DeWitt","CDEWITRO","","Gloria Sun","CSUNWE","","CAL Zone NW"
"1501","S","14 Silvergrove Close NW","A2119791","Semi Detached (Half Duplex)","Silver Springs","04/13/2024","$494,900.00","$520,000.00","1,481","Calgary","1994","4","Joel Muir","CMUIRRO","","Kelsey Jones","CJONESKE8","","CAL Zone NW"
"1501","S","55 Cedarwood Lane SW","A2119507","Semi Detached (Half Duplex)","Cedarbrae","04/13/2024","$519,900.00","$520,000.00","1,476","Calgary","2004","9","Susanne Woulds","CWOULDSU","","Laura Christie","CCHRISLA","","CAL Zone S"
"1501","S","2225 Oakmoor Drive SW Unit#41","A2119457","Row/Townhouse","Palliser","04/09/2024","$429,900.00","$520,000.00","1,308","Calgary","1976","5","Amy Brooks","CBROOKAM","CBROOKEM","Elaine Pippi","CPIPPIEL","","CAL Zone S"
"1501","S","10401 19 Street SW Unit#24","A2119081","Row/Townhouse","Braeside","04/22/2024","$579,900.00","$520,000.00","1,552","Calgary","1978","19","Dana Duggan","CDUGGADA","","Cam Naghshineh","CNAGHSCA","","CAL Zone S"
"1501","S","92 Rockyspring Grove NW","A2118068","Semi Detached (Half Duplex)","Rocky Ridge","04/13/2024","$499,900.00","$520,000.00","1,426","Calgary","2006","16","Ken Rigel","CRIGELKE","CRIGELBR","Glenn Evans","CEVANSGL","","CAL Zone NW"
"1501","S","75 Les Jardins Park SE","A2117477","Row/Townhouse","Douglasdale/Glen","04/05/2024","$514,900.00","$520,000.00","1,475","Calgary","2021","10","Adam Mysliwy","CMYSLIAD","","Sean Siemens","CSIEMESE","","CAL Zone SE"
"1501","S","1010 6 Street SW Unit#3002","A2113578","Apartment","Beltline","04/11/2024","$540,000.00","$520,000.00","816","Calgary","2017","33","Ramesh Peri","CPERIRA","","Jean-Sebastien Morency","CMORENJE","","CAL Zone CC"
"1501","S","1413 1 Street NE","A2116782","Row/Townhouse","Crescent Heights","04/04/2024","$515,000.00","$519,500.00","1,635","Calgary","1991","8","Wayne Watson","CWATSOWA","CSPENCAN","Humaira Palibroda","CAHMEDHU","CPALIBRI","CAL Zone CC"
"1501","S","427 Livingston Way NE","A2116614","Row/Townhouse","Livingston","04/02/2024","$519,000.00","$519,000.00","1,241","Calgary","2024","12","Ramneek Singh","CSINGHRA6","","Jessica Chan","CCHANJE1","CNGTS","CAL Zone N"
"1501","S","5243 Martin Crossing Drive NE","A2122852","Detached","Martindale","04/30/2024","$534,888.00","$518,500.00","1,200","Calgary","1996","17","Pammi Brar","CBRARPA","","Alexander Tumang","CTUMANAL","","CAL Zone NE"
"1501","S","91 Tararidge Place NE","A2111175","Detached","Taradale","04/12/2024","$535,000.00","$518,000.00","1,623","Calgary","1985","43","Jasdev Dhillon","CDHILLJA2","CSIDHUSI","Chris Lafratta","CLAFRACH","CSREMADU","CAL Zone NE"
"1501","S","56 Erin Circle SE","A2122813","Detached","Erin Woods","04/28/2024","$515,900.00","$517,900.00","1,018","Calgary","1993","10","Kingsley Ibhazehiebo","CIBHAZKI","","Spencer Tonkinson","CTONKISP","","CAL Zone E"
"1501","S","8 Arlington Place SE","A2121282","Semi Detached (Half Duplex)","Acadia","04/19/2024","$475,000.00","$517,500.00","950","Calgary","1972","2","Brad Walz","CWALZBR","","Renee Pluchinski","CPLUCHRE","","CAL Zone S"
"1501","S","10030 Oakmoor Way SW Unit#33","A2123157","Row/Townhouse","Oakridge","04/22/2024","$450,000.00","$515,050.00","1,661","Calgary","1976","5","Karen Fawcett","CFAWCEKA","","Anna Crossley","CCROSSAN1","","CAL Zone S"
"1501","S","76 Kingsland Villas SW","A2122529","Row/Townhouse","Kingsland","04/23/2024","$459,900.00","$515,000.00","1,506","Calgary","1993","11","Shane Fisher","CFISHESH","","Ame Nieuwoudt","CNIEUWAM","","CAL Zone S"
"1501","S","8530 8A Avenue SW Unit#302","A2122109","Apartment","West Springs","04/24/2024","$490,000.00","$515,000.00","1,101","Calgary","2019","9","David Pellettier","CPELLEDA","","James Tunnell","CTUNNEJA","","CAL Zone W"
"1501","S","208 Deerview Court SE","A2121654","Semi Detached (Half Duplex)","Deer Ridge","04/19/2024","$489,900.00","$515,000.00","1,198","Calgary","1981","0","Michael Hassel","CHASSEMI","","Meredith Miller","CMILLEME1","","CAL Zone S"
"1501","S","171 Saddlecrest Close NE","A2119053","Detached","Saddle Ridge","04/19/2024","$530,000.00","$515,000.00","1,193","Calgary","2003","17","Rob Stang","CSTANGRO","","Amrinder Parmar","CPARMAAM1","","CAL Zone NE"
"1501","S","335 Creekside Boulevard SW Unit#607","A2118747","Row/Townhouse","Pine Creek","04/16/2024","$515,000.00","$515,000.00","1,686","Calgary","2024","18","Ella Kuindersma","CKUINDLA","","Krystal Readwin","CREADWKR","","CAL Zone S"
"1501","S","630 Sabrina Road SW Unit#44","A2118647","Row/Townhouse","Southwood","04/09/2024","$499,000.00","$515,000.00","1,196","Calgary","1975","11","Leonilyn Pedron","CPEDROLE","","Changwu Jia","CJIACH","","CAL Zone S"
