"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","1219 15 Avenue SW","A2162651","Row/Townhouse","Beltline","10/15/2024","$359,900.00","$358,500.00","530","Calgary","1996","40","Bryon Howard","CHOWARBR","CWRIGHSH2","Anthony Chau","CCHAUAN","","CAL Zone CC"
"1501","S","4641 128 Avenue NE Unit#2220","A2167868","Apartment","Skyview Ranch","10/30/2024","$359,900.00","$358,000.00","910","Calgary","2020","25","Mohammed Hossain","CHOSSAMO","","Kulwinder Jaura","CJAURAKU","","CAL Zone NE"
"1501","S","222 Regal Park NE","A2172924","Row/Townhouse","Renfrew","10/22/2024","$355,000.00","$357,500.00","790","Calgary","1954","5","Dalton Reum","CREUMDA","","Heather Cleveland","CCLEVEHE","","CAL Zone CC"
"1501","S","1001 14 Avenue SW Unit#403","A2163867","Apartment","Beltline","10/18/2024","$367,000.00","$357,000.00","1,274","Calgary","1982","40","Tyler Blaney","CBLANETY","","Linda James","CJAMESLI","","CAL Zone CC"
"1501","S","328 21 Avenue SW Unit#603","A2162560","Apartment","Mission","10/06/2024","$365,000.00","$356,000.00","734","Calgary","2007","29","Steve Howes","CHOWESST","CMAYDO","Ray Cote","CCOTERA","","CAL Zone CC"
"1501","S","23 Millrise Drive SW Unit#412","A2171419","Apartment","Millrise","10/24/2024","$364,900.00","$355,000.00","874","Calgary","2008","15","Devon Sankey","CSANKEDE","","LaRae Krebs","CKREBSLA1","CDICKJO","CAL Zone S"
"1501","S","16 Sage Hill Terrace NW Unit#318","A2168850","Apartment","Sage Hill","10/11/2024","$359,900.00","$355,000.00","805","Calgary","2016","15","Ahmed Al-Emran","CALEMRAH","","Tina Belhumeur","CBELHUTI","","CAL Zone N"
"1501","S","81 Legacy Boulevard SE Unit#1402","A2168430","Apartment","Legacy","10/11/2024","$360,000.00","$355,000.00","877","Calgary","2015","16","Max Malychev","CMALYCMA","","Kathy Bohdan","CBOHDAKA","","CAL Zone S"
"1501","S","370 Harvest Hills Common NE Unit#101","A2161813","Apartment","Harvest Hills","10/28/2024","$375,000.00","$355,000.00","562","Calgary","2019","59","Jessica Chan","CCHANJE1","","Alvaro Solis Sandi","CSOLISAL","","CAL Zone N"
"1501","S","61 Cranford Way SE","A2158994","Row/Townhouse","Cranston","10/17/2024","$359,000.00","$355,000.00","1,129","Calgary","2015","44","Jack Molyneux","CMOLYNJO","","Joel Anderson","CANDERJO5","","CAL Zone SE"
"1501","S","99 Copperstone Park SE Unit#4418","A2166544","Apartment","Copperfield","10/04/2024","$354,900.00","$354,900.00","902","Calgary","2016","17","Colby Chahley","CCHAHLCO","","Josh Nelson","CNELSOJO","","CAL Zone SE"
"1501","S","510 6 Avenue SE Unit#1707","A2160649","Apartment","Downtown East Village","10/29/2024","$359,900.00","$354,000.00","593","Calgary","2016","61","Christine Keatley","CKEATLCH","","Kristen Scott","CSCOTTKR","","CAL Zone CC"
"1501","S","930 6 Avenue SW Unit#2909","A2157398","Apartment","Downtown Commercial Core","10/11/2024","$359,900.00","$353,500.00","571","Calgary","2017","42","Mawi Ezomo","CEZOMOIM","","Iryna Rybchynska","CRYBCHIR","","CAL Zone CC"
