"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","A2110025","Apartment","Currie Barracks","03/11/2024","$379,000.00","$384,500.00","712","95 Burma Star Road SW Unit#1402","Calgary","2016","11","Mi Jin Graham","CGRAHAMI","","Robin Lear","CLEARRO","","CAL Zone W"
"1501","S","A2107067","Apartment","Auburn Bay","03/28/2024","$389,000.00","$383,500.00","817","100 Auburn Meadows Manor SE Unit#408","Calgary","2020","47","Punam Basra","CGREWAPU","","Aleksey Julanov","CJULANAL","","CAL Zone SE"
"1501","S","A2114035","Apartment","Beltline","03/30/2024","$395,000.00","$382,000.00","885","210 15 Avenue SE Unit#901","Calgary","2008","14","Lori Olijnyk","COLIJNLO","","Alysha Ortiz","CORTIZAL","CORTIZCH","CAL Zone CC"
"1501","S","A2109068","Apartment","Spruce Cliff","03/14/2024","$389,900.00","$382,000.00","1,030","24 Hemlock Crescent SW Unit#1309","Calgary","2002","20","Tom Gray","CGRAYTO","CGRAYMI","Neil Rowlandson","CROWLANE","","CAL Zone W"
"1501","S","A2105974","Apartment","Downtown West End","03/01/2024","$375,000.00","$381,000.00","1,089","1108 6 Avenue SW Unit#1208","Calgary","2001","21","Aly Remtulla","CREMTUAL","","Aly Remtulla","CREMTUAL","","CAL Zone CC"
"1501","S","A2115988","Apartment","McKenzie Towne","03/27/2024","$375,000.00","$380,000.00","931","310 Mckenzie Towne Gate SE Unit#1111","Calgary","2012","6","Mandy McKay","CMCKAYAM","","Spencer Tonkinson","CTONKISP","","CAL Zone SE"
"1501","S","A2115576","Apartment","Auburn Bay","03/28/2024","$369,000.00","$380,000.00","847","110 Auburn Meadows View SE Unit#105","Calgary","2017","2","Amanda de Almeida Lima","CDEALMAM","","Joseph Oulovsky","COULOVJO","","CAL Zone SE"
"1501","S","A2112099","Apartment","Auburn Bay","03/13/2024","$379,900.00","$380,000.00","889","22 Auburn Bay Link SE Unit#104","Calgary","2015","5","Nettie Hendricks","CHENDRAN2","","Amanda Reynolds","CREYNOAM","CHAVREJU","CAL Zone SE"
"1501","S","A2111507","Row/Townhouse","Canyon Meadows","03/13/2024","$350,000.00","$380,000.00","1,049","330 Canterbury Drive SW Unit#9","Calgary","1969","9","Lana Wright","CWRIGHLA","","Jaime Laturnus","CLATURJA","","CAL Zone S"
"1501","S","A2110776","Apartment","Altadore","03/11/2024","$380,000.00","$380,000.00","873","1811 34 Avenue SW Unit#211","Calgary","2001","10","Merli Rojas","CROJASME","","Brenda Coulter","CCOULTBR2","","CAL Zone CC"
"1501","S","A2108946","Apartment","Beltline","03/06/2024","$379,900.00","$379,900.00","877","836 15 Avenue SW Unit#402","Calgary","2004","13","Derek Woelfle","CWOELFDE","","Imo Manji","CMANJIIM","","CAL Zone CC"
"1501","S","A2091226","Apartment","Inglewood","03/20/2024","$379,900.00","$379,900.00","893","63 Inglewood Park SE Unit#212","Calgary","2014","12","Shawna Ward","CWARDSH","","Julie Dempsey","CDEMPSJU","","CAL Zone CC"
"1501","S","A2103763","Apartment","Cranston","03/06/2024","$370,000.00","$378,000.00","846","522 Cranford Drive SE Unit#4407","Calgary","2020","11","Christopher Kellett","CKELLECH","","Valery Berg","CBERGVA","CBERGTO","CAL Zone SE"
"1501","S","A2111406","Row/Townhouse","Woodlands","03/14/2024","$355,000.00","$377,500.00","1,151","6 Woodhill Road SW","Calgary","1978","14","Austin Fleming","CFLEMIAU","CFLEMIRI","Ankit Dhawan","CDHAWAAN","","CAL Zone S"
"1501","S","A2107696","Apartment","Springbank Hill","03/01/2024","$349,900.00","$377,500.00","829","7451 Springbank Boulevard SW Unit#1208","Calgary","1999","15","Josh Hamilton","CHAMILJO","","Jamie McLachlin","CMCLACJA","","CAL Zone W"
"1501","S","A2111314","Apartment","Mahogany","03/22/2024","$379,900.00","$377,000.00","841","11 Mahogany Row SE Unit#1213","Calgary","2015","21","Alexandria Stewart","CSTEWAAL1","CLAPRAMI","Olena Sobkovych","CSOBKOOL","","CAL Zone SE"
"1501","S","A2110914","Apartment","Country Hills","03/05/2024","$300,000.00","$377,000.00","1,125","26 Country Hills View NW Unit#106","Calgary","1999","4","Reilly Nicholls","CNICHORE","CBYMAGE","Zoe Saraceni","CGAUTHZO","","CAL Zone N"
"1501","S","A2114132","Row/Townhouse","Thorncliffe","03/13/2024","$324,900.00","$375,000.00","947","6440 4 Street Unit#59","Calgary","1969","1","Michael Levesque","CLEVESMI","","Amelia Dela Torre","CTORREAM","","CAL Zone N"
"1501","S","A2113686","Row/Townhouse","Thorncliffe","03/16/2024","$369,800.00","$375,000.00","1,152","512 Blackthorn Road NE Unit#102","Calgary","1975","6","Naseem Ahmad","CAHMADNA2","","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone N"
"1501","S","A2113072","Semi Detached (Half Duplex)","Abbeydale","03/09/2024","$350,000.00","$375,000.00","787","162 Abalone Place NE","Calgary","1979","1","Bob Jablonski","CJABLOBO","CJABLODA","Amit Punn","CPUNNAM","","CAL Zone NE"
"1501","S","A2112341","Apartment","Patterson","03/15/2024","$359,900.00","$375,000.00","1,047","121 Village Heights SW Unit#10","Calgary","1987","7","Krysaly Gidley","CMILLEKR","","Brandy Rigel","CRIGELBR","","CAL Zone W"
"1501","S","A2111856","Apartment","Beltline","03/27/2024","$394,900.00","$375,000.00","568","310 12 Avenue SW Unit#1802","Calgary","2018","24","Michiko Kajita","CKAJITMI","","Mary Dascollas","CDASCOMA","","CAL Zone CC"
"1501","S","A2111566","Apartment","Auburn Bay","03/11/2024","$380,000.00","$375,000.00","823","100 Auburn Meadows Manor SE Unit#113","Calgary","2020","10","Taryn Pessanha","CPESSAIS","","Colum Cavilla","CCAVILCO","","CAL Zone SE"
"1501","S","A2111474","Apartment","Mahogany","03/18/2024","$375,000.00","$375,000.00","843","11 Mahogany Row SE Unit#2304","Calgary","2015","17","Jordan Lotoski","CLOTOSJO","","Punam Basra","CGREWAPU","","CAL Zone SE"
"1501","S","A2110160","Row/Townhouse","Auburn Bay","03/01/2024","$375,000.00","$375,000.00","1,289","61 Auburn Bay Street SE","Calgary","2013","3","Jordan Lotoski","CLOTOSJO","","Mathew Said Morley","CMORLEMA","","CAL Zone SE"
"1501","S","A2109052","Apartment","Beltline","03/19/2024","$399,900.00","$375,000.00","579","1010 6 Street SW Unit#2203","Calgary","2017","26","Don Keal","CKEALDO","","Robin Spiers","CSPIERRO","","CAL Zone CC"
"1501","S","A2108817","Apartment","Seton","03/05/2024","$375,000.00","$375,000.00","825","20 Seton Park SE Unit#105","Calgary","2018","11","Alex Hripko","CHRIPKAL","","Derek Thistle","CTHISTDE","","CAL Zone SE"
"1501","S","A2108334","Apartment","Beltline","03/22/2024","$368,000.00","$375,000.00","515","1188 3 Street SE Unit#3108","Calgary","2016","22","Dusko Sremac","CSREMADU","CASHKIJO","Summer Tarrabay","CTARRASU","","CAL Zone CC"
"1501","S","A2097132","Apartment","Auburn Bay","03/02/2024","$389,900.00","$375,000.00","757","100 Auburn Meadows Common SE Unit#409","Calgary","2018","86","Erika Nergui","CNERGURE","","Roman Latypov","CLATYPRO","","CAL Zone SE"
"1501","S","A2113568","Apartment","Auburn Bay","03/22/2024","$374,900.00","$374,900.00","821","100 Auburn Meadows Manor SE Unit#313","Calgary","2019","9","Jenna Leigh Drummond","CDRUMMJE","","Olena Sobkovych","CSOBKOOL","","CAL Zone SE"
"1501","S","A2115052","Apartment","Legacy","03/29/2024","$374,800.00","$374,800.00","860","151 Legacy Main Street SE Unit#6216","Calgary","2020","15","Parks Layton","CLAYTOPA","","Kaitlin Gourlie","CGOURLKA","","CAL Zone S"
"1501","S","A2113427","Apartment","Haysboro","03/14/2024","$380,000.00","$374,500.00","976","8880 Horton Road SW Unit#718","Calgary","2010","6","Paul Dojcinovic","CDOJCIPA","","Shan Lian","CLIANSH","","CAL Zone S"
"1501","S","A2109916","Row/Townhouse","Southwood","03/08/2024","$375,000.00","$374,500.00","640","211 Sabrina Way SW","Calgary","1976","14","Jessica Kushnir","CVETTEJE","CKUSHNJE","Lana Bedard","CBEDARLA","","CAL Zone S"
"1501","S","A2111385","Apartment","Mahogany","03/15/2024","$376,800.00","$373,500.00","937","11 Mahogany Row SE Unit#1301","Calgary","2015","14","Tod Hall","CHALLTO","CMILNETA","Sergey Korostensky","CKOROSSE","CKOROSMA","CAL Zone SE"
"1501","S","A2108111","Apartment","Livingston","03/04/2024","$375,000.00","$373,500.00","847","350 Livingston Common NE Unit#1415","Calgary","2018","18","Yu Meng Gong","CGONGYU","CGUOLI","Gina Arienzale","CARIENGI","","CAL Zone N"
"1501","S","A2111121","Row/Townhouse","Dalhousie","03/15/2024","$374,998.00","$373,000.00","915","4936 Dalton Drive NW Unit#58","Calgary","1977","15","Maricel McDonald","CMCDONMA4","","Imtiaz Khan","CKHANIM","","CAL Zone NW"
"1501","S","A2102463","Apartment","Mahogany","03/23/2024","$379,900.00","$372,250.00","934","11 Mahogany Row SE Unit#3111","Calgary","2015","65","Arce Morales","CMORALAR1","","David Dempsey","CDEMPSDA","","CAL Zone SE"
"1501","S","A2114727","Apartment","Sage Hill","03/26/2024","$349,900.00","$372,000.00","832","450 Sage Valley Drive NW Unit#3108","Calgary","2015","12","Daniela Palacio","CPALACDA","","Michael Smith","CSMITHMI4","","CAL Zone N"
"1501","S","A2100328","Apartment","Downtown East Village","03/26/2024","$384,900.00","$371,500.00","641","519 Riverfront Avenue SE Unit#1804","Calgary","2015","75","Anna Lang","CLANGAN","CGIUFFCH1","Jimmy Olandesca","COLANDJI","","CAL Zone CC"
"1501","S","A2114306","Apartment","Sunnyside","03/26/2024","$358,888.00","$371,000.00","645","235 9A Street NW Unit#506","Calgary","2013","12","Laura Schewchenko","CSCHEWLA","","Clare Pett","CPETTCL","","CAL Zone CC"
"1501","S","A2111461","Apartment","Beltline","03/06/2024","$359,000.00","$371,000.00","671","135 13 Avenue SW Unit#1007","Calgary","2008","5","Stephanie Fan","CFANST","","Matthew Mychajliv","CMYCHAMA","","CAL Zone CC"
"1501","S","A2115536","Row/Townhouse","Cranston","03/19/2024","$349,900.00","$370,000.00","705","811 Cranbrook Walk SE","Calgary","2021","1","Robb Leece","CLEECERO","","Tatiana Merchina","CMERCHTA","","CAL Zone SE"
"1501","S","A2113100","Apartment","Downtown West End","03/22/2024","$350,000.00","$370,000.00","951","683 10 Street SW Unit#905","Calgary","2001","10","Justin Warthe","CWARTHJU","","Bryce Muir","CMUIRBR","","CAL Zone CC"
"1501","S","A2112021","Apartment","Silverado","03/23/2024","$359,962.00","$370,000.00","872","175 Silverado Boulevard SW Unit#3212","Calgary","2014","12","Mike Jette","CJETTEMI","","Brandy Rigel","CRIGELBR","","CAL Zone S"
"1501","S","A2110554","Apartment","Acadia","03/04/2024","$349,900.00","$370,000.00","1,092","8535 Bonaventure Drive SE Unit#138","Calgary","1999","5","Robin Spiers","CSPIERRO","","Gordon Dowson","CDOWSOGO","CHOPKIDA","CAL Zone S"
"1501","S","A2110015","Apartment","Crescent Heights","03/16/2024","$370,000.00","$370,000.00","601","123 4 Street NE Unit#416","Calgary","2023","19","Kimberly Courchesne","CPOFFEKI","CBARTOKY","Arthur Rae","CRAEAR","","CAL Zone CC"
"1501","S","A2107648","Apartment","Seton","03/18/2024","$369,990.00","$370,000.00","838","20 Seton Park SE Unit#106","Calgary","2018","41","Mitchell Garland","CGARLAMI","","Camil Morley","CSAIDCA","","CAL Zone SE"
"1501","S","A2104228","Apartment","Arbour Lake","03/05/2024","$400,000.00","$370,000.00","1,210","303 Arbour Crest Drive NW Unit#1409","Calgary","2001","35","Sally Krulis","CKRULISA","","John Oliverio","COLIVEJO","","CAL Zone NW"
"1501","S","A2110096","Apartment","Sage Hill","03/08/2024","$369,900.00","$369,900.00","818","298 Sage Meadows Park NW Unit#3413","Calgary","2019","11","Jenny Mayhew","CMAYHEJE","","Ginny Webster","CWEBSTGI","CWEBSTTI","CAL Zone N"
"1501","S","A2104277","Apartment","Downtown East Village","03/11/2024","$369,900.00","$369,900.00","660","510 6 Avenue SE Unit#1606","Calgary","2016","38","Clay Brunette","CBRUNECL","","Janice Philo","CPHILOJA","CKENNEGR","CAL Zone CC"
"1501","S","A2106175","Apartment","Seton","03/08/2024","$369,900.00","$369,000.00","841","4350 Seton Drive SE Unit#310","Calgary","2019","21","Gloria Sun","CSUNWE","","Madhu Nagasundharam","CNAGASMA","","CAL Zone SE"
"1501","S","A2098679","Apartment","Beltline","03/06/2024","$379,000.00","$369,000.00","632","303 13 Avenue SW Unit#606","Calgary","2015","59","Norm Xu","CXUZI","","Zhong Wei","CWEIZH","","CAL Zone CC"
"1501","S","A2115966","Apartment","Spruce Cliff","03/28/2024","$349,900.00","$368,000.00","778","2 Hemlock Crescent SW Unit#115","Calgary","2008","9","Thomas Yeung","CYEUNGTH","","Matthew Forbell","CFORBEMA","","CAL Zone W"
"1501","S","A2112287","Row/Townhouse","Falconridge","03/22/2024","$365,000.00","$368,000.00","1,137","97 Falshire Terrace NE","Calgary","1982","17","Jazzy Plaha","CPLAHAJA","COSMONJO1","Rogelio Calalo","CCALALRO","","CAL Zone NE"
"1501","S","A2105990","Apartment","Beltline","03/01/2024","$375,000.00","$367,500.00","880","836 15 Avenue SW Unit#503","Calgary","2004","23","Jamie Giszas","CGISZAJA","","Haniff Shariff","CSHARIHA","","CAL Zone CC"
"2001","S","A2108303","Row/Townhouse","Windsor Park","03/12/2024","$375,000.00","$366,000.00","1,129","622 56 Avenue SW Unit#205","Calgary","1999","25","Donna Rooney","CROONEDO","CCRONIGA2","Melissa Shelest","CSHELEME","CHAVREJU","CAL Zone CC"
"2001","S","A2108998","Apartment","Altadore","03/07/2024","$349,900.00","$365,150.00","867","1808 36 Avenue SW Unit#205","Calgary","2001","14","Steve Hunter","CHUNTEST","CKEYLORA","Joe Viani","CVIANIJO","","CAL Zone CC"
"2001","S","A2116900","Row/Townhouse","Auburn Bay","03/26/2024","$350,000.00","$365,000.00","766","136 Auburn Meadows Walk SE","Calgary","2013","4","James Keats","CKEATSJA","","James Keats","CKEATSJA","","CAL Zone SE"
"2001","S","A2116113","Row/Townhouse","Temple","03/28/2024","$329,900.00","$365,000.00","1,048","4360 58 Street NE Unit#34","Calgary","1979","2","John Ditto","CDITTOJO","","Sumit Nanda","CNANDASU","","CAL Zone NE"
"2001","S","A2113263","Apartment","Sage Hill","03/22/2024","$359,900.00","$365,000.00","818","3727 Sage Hill Drive NW Unit#1415","Calgary","2018","8","Justin Wiechnik","CWIECHJU","","Dusko Sremac","CSREMADU","","CAL Zone N"
"2001","S","A2112725","Row/Townhouse","Dover","03/23/2024","$300,000.00","$365,000.00","1,059","36 Dovercliffe Way SE","Calgary","1972","9","Kelly McKelvie","CMCKELKE","CEASTHRI","Matthew Mai","CMAIXU","","CAL Zone E"
"2001","S","A2111401","Row/Townhouse","Coach Hill","03/12/2024","$339,900.00","$365,000.00","1,161","7172 Coach Hill Road SW Unit#32","Calgary","1978","11","Stirling Karlsen","CKARLSST","","Clarence Kim","CKIMCL","","CAL Zone W"
"2001","S","A2108713","Apartment","Downtown East Village","03/22/2024","$369,000.00","$365,000.00","790","325 3 Street SE Unit#1110","Calgary","2010","32","Kait Morris","CMORRIKA2","","Asma Sadaf","CSADAFAS","","CAL Zone CC"
"2001","S","A2106177","Apartment","Downtown Commercial Core","03/11/2024","$365,000.00","$365,000.00","563","930 6 Avenue SW Unit#2509","Calgary","2017","33","Michael Ferianec","CFERIAMI","","Martin Shahim","CSHAHIPA","","CAL Zone CC"
"2001","S","A2104063","Apartment","Sage Hill","03/13/2024","$375,000.00","$365,000.00","811","298 Sage Meadows Park NW Unit#1403","Calgary","2020","35","Justin Havre","CHAVREJU","CFEDORWE","Justin Havre","CHAVREJU","CFEDORWE","CAL Zone N"
"2001","S","A2109693","Apartment","Beltline","03/01/2024","$365,000.00","$364,300.00","1,149","1001 14 Avenue SW Unit#404","Calgary","1981","7","Ashley Gergel","CGERGEAS","","Ashley Gergel","CGERGEAS","","CAL Zone CC"
"2001","S","A2112764","Apartment","Beltline","03/20/2024","$349,900.00","$364,000.00","648","1111 10 Street SW Unit#2605","Calgary","2012","13","Joel Gwillim","CGWILLJO","","Mandy Martin","CMARTIAM","","CAL Zone CC"
"2001","S","A2092370","Apartment","Lower Mount Royal","03/06/2024","$365,000.00","$364,000.00","875","1818 14 Street SW Unit#404","Calgary","2004","89","Jamie Percival","CPERCIJA1","","Shane Strebchuk","CSTREBDA","","CAL Zone CC"
"2001","S","A2112079","Row/Townhouse","Martindale","03/20/2024","$359,900.00","$363,500.00","1,077","132 Martin Crossing Court NE","Calgary","1994","16","Peter Jagpal","CJAGPAGU","","Sushil Handa","CHANDASU","","CAL Zone NE"
"2001","S","A2112238","Apartment","Legacy","03/13/2024","$354,900.00","$363,000.00","933","215 Legacy Boulevard SE Unit#1117","Calgary","2016","6","Brian Skinner","CSKINNBR","","Stephen Darker","CDARKEST","CFOROUMA","CAL Zone S"
"2001","S","A2092756","Apartment","Downtown West End","03/28/2024","$368,000.00","$361,000.00","1,101","1108 6 Avenue SW Unit#708","Calgary","2001","139","Xue Lei","CLEIXU","","Queeny Wong","CWONGQU","","CAL Zone CC"
"2001","S","A2103100","Apartment","Spruce Cliff","03/01/2024","$369,900.00","$360,500.00","837","77 Spruce Place SW Unit#1903","Calgary","2008","27","Rod Burriss","CBURRIRO1","","Mark Melanson","CMELANMA","","CAL Zone W"
"2001","S","A2106902","Apartment","Downtown West End","03/05/2024","$335,000.00","$360,100.00","833","650 10 Street SW Unit#1502","Calgary","2000","12","Sabrina Stevenson","CWIERESA","","Joel Gwillim","CGWILLJO","","CAL Zone CC"
"2001","S","A2106870","Apartment","Haysboro","03/14/2024","$300,000.00","$360,100.00","1,045","8710 Horton Road SW Unit#1120","Calgary","2008","34","Conor Elder","CELDERCO","CGETTYSH","Ryan Wilson","CWILSORY","","CAL Zone S"
"2001","S","A2115899","Semi Detached (Half Duplex)","Forest Heights","03/27/2024","$360,000.00","$360,000.00","1,111","37 Fonda Crescent SE","Calgary","1977","6","Nathan Hong","CHONGNA","","Pushpender Sharma","CSHARMPU","","CAL Zone E"
"2001","S","A2115560","Apartment","Millrise","03/29/2024","$339,900.00","$360,000.00","860","11 Millrise Drive SW Unit#141","Calgary","2009","12","Heather O'Neill","CONEILHE","","Kaleigh Young","CYOUNGKA3","","CAL Zone S"
"2001","S","A2114775","Apartment","Cranston","03/22/2024","$307,500.00","$360,000.00","836","522 Cranford Drive SE Unit#1207","Calgary","2015","7","Joe Badin","CBADINJO","","Ludmila Truhan","CTRUHALU","","CAL Zone SE"
"2001","S","A2114032","Apartment","Beltline","03/28/2024","$335,000.00","$360,000.00","799","1053 10 Street SW Unit#1611","Calgary","2006","15","Betty Szafraniec","CSZAFRBE","CSZAFRGR","Jim Huynh","CHUYNHHA","","CAL Zone CC"
"2001","S","A2113369","Apartment","Auburn Bay","03/20/2024","$350,000.00","$360,000.00","694","500 Auburn Meadows Common SE Unit#103","Calgary","2022","6","Justin Havre","CHAVREJU","CMARKLKE","James Kranjcevic","CKRANJJA","","CAL Zone SE"
"2001","S","A2112141","Apartment","Huntington Hills","03/07/2024","$349,000.00","$360,000.00","927","6800 Hunterview Drive NW Unit#310","Calgary","1999","0","Ron Garneau","CGARNERO1","CHOSPEPA","Nadeem Tarmohamed","CTARMONA","","CAL Zone N"
"2001","S","A2111884","Apartment","Springbank Hill","03/09/2024","$379,000.00","$360,000.00","835","69 Springborough Court SW Unit#229","Calgary","2005","6","Moon Kim","CKIMMO","","Jian Zhu","CZHUJI","","CAL Zone W"
"2001","S","A2110833","Apartment","Spruce Cliff","03/04/2024","$359,900.00","$360,000.00","903","4 Hemlock Crescent SW Unit#402","Calgary","2006","4","Karla Linares","CLINARKA","","Nevena Stankovic","CSTANKNE","","CAL Zone W"
"2001","S","A2110806","Apartment","Sage Hill","03/08/2024","$349,900.00","$360,000.00","706","15 SAGE MEADOWS Landing NW Unit#5110","Calgary","2023","10","Ross Aitken","CAITKERO","CLOGELBR","Dylan Brill","CBRILLDY","CHAVREJU","CAL Zone N"
"2001","S","A2110782","Apartment","Millrise","03/11/2024","$349,000.00","$360,000.00","860","23 Millrise Drive SW Unit#342","Calgary","2008","8","Mikala James","CJAMESMI1","","Amanda de Almeida Lima","CDEALMAM","","CAL Zone S"
"2001","S","A2108976","Apartment","Walden","03/11/2024","$365,000.00","$360,000.00","763","30 Walgrove Walk SE Unit#301","Calgary","2020","18","Fiona Chan","CCHANLA1","","Maria Surowka","CSUROWMA","","CAL Zone S"
"2001","S","A2107867","Apartment","Mount Pleasant","03/05/2024","$375,000.00","$360,000.00","822","607 17 Avenue NW Unit#306","Calgary","2015","19","Fatima Boga","CWALJIFA","","Raman Gahra","CGAHRARA","","CAL Zone CC"
"2001","S","A2107426","Row/Townhouse","Pineridge","03/04/2024","$369,900.00","$360,000.00","1,120","2319 56 Street NE Unit#142","Calgary","1975","21","Gary Banipal","CBANIPGU","CBANIPSU","Naseem Ahmad","CAHMADNA2","","CAL Zone NE"
"2001","S","A2103581","Row/Townhouse","Coventry Hills","03/11/2024","$379,900.00","$360,000.00","810","514 Covecreek Circle NE","Calgary","2011","41","Tushar Sharma","CSHARMATU","","Arif Abdulkarim","CABDULAR","","CAL Zone N"
"2001","S","A2112202","Apartment","Sage Hill","03/15/2024","$359,900.00","$359,900.00","816","3727 Sage Hill Drive NW Unit#2403","Calgary","2018","10","Brad Van De Walle","CVANDEBR1","CCHIACMA","Sneha Jagad","CJAGADSN","","CAL Zone N"
"2001","S","A2109078","Detached","Erin Woods","03/16/2024","$359,900.00","$359,900.00","1,202","274 Erin Woods Circle SE","Calgary","1991","22","Susanne Woulds","CWOULDSU","CSHILMVI","Steve Williamson","CWILLIST2","","CAL Zone E"
"2001","S","A2112446","Apartment","Downtown Commercial Core","03/05/2024","$359,900.00","$357,500.00","563","930 6 Avenue SW Unit#3308","Calgary","2017","0","Michael Ferianec","CFERIAMI","","Zeenat Taghvai","CTAGHVZE","","CAL Zone CC"
"2001","S","A2106213","Apartment","Downtown East Village","03/10/2024","$369,900.00","$357,500.00","561","550 Riverfront Avenue SE Unit#1006","Calgary","2015","33","Micaela Wolf","CWOLFMI2","","Devon Mason","CWREDEDE","","CAL Zone CC"
"2001","S","A2109116","Apartment","Walden","03/08/2024","$359,900.00","$357,400.00","761","30 Walgrove Walk SE Unit#304","Calgary","2019","14","Jan Sali","CSALIJA","","Holly Dunbar","CDUNBAHO","","CAL Zone S"
"2001","S","A2110590","Row/Townhouse","Dalhousie","03/16/2024","$369,000.00","$357,000.00","982","4936 Dalton Drive NW Unit#105","Calgary","1977","17","Jim Li","CLIAN","","Ahmed Al-Emran","CALEMRAH","","CAL Zone NW"
"2001","S","A2109720","Row/Townhouse","Cranston","03/01/2024","$344,900.00","$357,000.00","913","651 Cranbrook Walk SE","Calgary","2021","7","Maria Lizotte","CLIZOTMA","","Donna Delaney","CDELANDO","","CAL Zone SE"
"2001","S","A2108240","Row/Townhouse","Killarney/Glengarry","03/11/2024","$345,000.00","$357,000.00","545","2208 29 Street SW Unit#18","Calgary","1997","11","Sylvia Castonguay","CCASTOSY","","Angelo Mancuso","CMANCUAN","","CAL Zone CC"
"2001","S","A2100999","Apartment","Belmont","03/19/2024","$357,000.00","$357,000.00","819","550 Belmont Plaza SW Unit#2112","Calgary","2025","68","Art Lee","CLEEAR2","CNGUYEMI1","Afroz Ghori Shaik","CSHAIKAF","","CAL Zone S"
"2001","S","A2112652","Row/Townhouse","Glamorgan","03/26/2024","$330,000.00","$356,000.00","1,380","4810 40 Avenue SW Unit#45","Calgary","1970","13","Meghan Makowsky","CMAKOWME","CGREENHA","Tim Walsh","CWALSHTI1","","CAL Zone W"
"2001","S","A2114744","Row/Townhouse","West Springs","03/15/2024","$320,000.00","$355,000.00","843","35 West Coach Manor SW Unit#4","Calgary","2014","1","Vincent Robichaud","CROBICVI","","Ana Maria Yan Yan Fok","CFOKAN","","CAL Zone W"
"2001","S","A2113469","Apartment","Sage Hill","03/25/2024","$354,900.00","$355,000.00","840","450 Sage Valley Drive NW Unit#4203","Calgary","2017","12","Steve Scherschel","CSCHERST","","Tina Belhumeur","CBELHUTI","","CAL Zone N"
"2001","S","A2112849","Row/Townhouse","Marlborough Park","03/19/2024","$310,000.00","$355,000.00","1,347","6103 Madigan Drive NE Unit#80","Calgary","1976","12","Simon Choi","CCHOISO","","Cindy Hoang","CHOANGCI","","CAL Zone NE"
"2001","S","A2112388","Apartment","Springbank Hill","03/06/2024","$348,000.00","$355,000.00","922","69 Springborough Court SW Unit#231","Calgary","2005","1","Kristi Henriksen","CENGELKR","","Geng Tian","CTIANGE","","CAL Zone W"
"2001","S","A2111848","Apartment","Downtown Commercial Core","03/20/2024","$359,900.00","$355,000.00","558","930 6 Avenue SW Unit#3107","Calgary","2017","18","David Hammer","CHAMMEDA","","Ray Sequeira","CVALDERA1","","CAL Zone CC"
"2001","S","A2098019","Row/Townhouse","Springbank Hill","03/17/2024","$355,000.00","$355,000.00","650","15 Spring Creek Common","Calgary","2023","68","Kunle Adeyinka","CADEYIAD","","Bruce Voigt","CVOIGTBR","","CAL Zone W"
"2001","S","A2097321","Apartment","Brentwood","03/28/2024","$379,000.00","$355,000.00","652","3830 Brentwood Road NW Unit#1308","Calgary","2014","61","Qi Zhao","CZHAOQI","","Erin Flasch","CFLASCER","","CAL Zone NW"
"2001","S","A2110724","Row/Townhouse","Beddington Heights","03/07/2024","$354,000.00","$353,000.00","1,099","380 Bermuda Drive NW Unit#24","Calgary","1980","0","Corrine Fernie","CFERNICO","","Corrine Fernie","CFERNICO","","CAL Zone N"
"2001","S","A2107007","Row/Townhouse","Penbrooke Meadows","03/22/2024","$349,900.00","$353,000.00","1,076","5520 1 Avenue SE Unit#3","Calgary","1977","27","Glenn Evans","CEVANSGL","","Varun Bhandari","CBHANDVA","","CAL Zone E"
"2001","S","A2113104","Apartment","Cranston","03/27/2024","$364,900.00","$352,500.00","834","522 Cranford Drive SE Unit#1210","Calgary","2015","17","Daryl Carlson","CCARLSDA","","Jennifer McIntosh","CMCINTJE","","CAL Zone SE"
"2001","S","A2110840","Apartment","Beltline","03/28/2024","$360,000.00","$352,500.00","520","1010 6 Street SW Unit##601","Calgary","2018","21","Travis Munroe","CMUNROTR","","Bryan Cheung","CCHEUNBR","","CAL Zone CC"
"2001","S","A2109536","Row/Townhouse","Temple","03/09/2024","$299,000.00","$351,500.00","1,048","12 Templewood Drive NE Unit#15","Calgary","1978","3","Tracy Gibbs","CGIBBSTR","","Ken Nguyen","CNGUYEAN2","","CAL Zone NE"
"2001","S","A2110766","Apartment","Sage Hill","03/13/2024","$349,900.00","$351,400.00","686","138 Sage Valley Common NW Unit#505","Calgary","2021","12","Howard Pounall","CPOUNAHO","","Taylor Rubert","CRUBERTA","","CAL Zone N"
"2001","S","A2105291","Apartment","Beltline","03/09/2024","$369,900.00","$351,000.00","896","215 14 Avenue SW Unit#804","Calgary","1980","37","Todd Klewchuk","CKLEWCTO","","Adam Fyfe","CFYFEAD","","CAL Zone CC"
"2001","S","A2116288","Row/Townhouse","Canyon Meadows","03/27/2024","$274,900.00","$350,510.00","1,141","13104 Elbow Drive SW Unit#510","Calgary","1975","6","Randy Gallant","CGALLARA1","","Michelle Primeau","CPRIMEMI","","CAL Zone S"
