"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","200 Seton Circle SE Unit#5312","A2148618","Apartment","Seton","08/12/2024","$354,900.00","$354,900.00","700","Calgary","2023","33","Max Malychev","CMALYCMA","","Jennifer McIntosh","CMCINTJE","COSTBYJA","CAL Zone SE"
"1501","S","6100 4 Avenue NE Unit#90","A2159064","Row/Townhouse","Marlborough Park","08/28/2024","$349,900.00","$354,000.00","1,050","Calgary","1977","8","Linda Bidulka","CBIDULLI","","Cheryl Smith","CSMITHCH1","","CAL Zone NE"
"1501","S","1808 36 Avenue SW Unit#321","A2153438","Apartment","Altadore","08/23/2024","$349,999.00","$353,499.00","858","Calgary","2001","23","Erin Holowach","CHOLOWER","","Mariah Burke","CBURKEMA","","CAL Zone CC"
"1501","S","1188 3 Street SE Unit#2410","A2153035","Apartment","Beltline","08/08/2024","$354,900.00","$353,000.00","501","Calgary","2016","13","Taeju Lee","CLEETA","","Jeff Sexsmith","CSEXSMJE","","CAL Zone CC"
"1501","S","8535 Bonaventure Drive SE Unit#423","A2152607","Apartment","Acadia","08/27/2024","$359,900.00","$353,000.00","974","Calgary","1999","17","Reilly Nicholls","CNICHORE","CEMONDRI","Tanya Eklund","CEKLUNTA","","CAL Zone S"
"1501","S","281 COUGAR RIDGE Drive SW Unit#1102","A2148093","Row/Townhouse","Cougar Ridge","08/16/2024","$338,900.00","$353,000.00","875","Calgary","2008","8","Thomas Yeung","CYEUNGTH","","Kristina Dominguez","CDOMINKR","","CAL Zone W"
"1501","S","406 Cranberry Park SE Unit#107","A2147819","Apartment","Cranston","08/03/2024","$355,000.00","$353,000.00","847","Calgary","2013","25","Aleksey Julanov","CJULANAL","","Burhan Vasanwala","CVASANBU","","CAL Zone SE"
"1501","S","55 Collingwood Place NW Unit#5","A2147976","Row/Townhouse","Collingwood","08/08/2024","$359,900.00","$352,500.00","811","Calgary","2008","29","Ming Hui","CHUIMI","","Corene Loewen","CLOEWECO","","CAL Zone NW"
"1501","S","2211 19 Street NE Unit#223","A2158391","Row/Townhouse","Vista Heights","08/31/2024","$359,900.00","$351,000.00","1,249","Calgary","1962","15","Kyle Holloway","CHOLLOKY","","Davide Gallo","CGALLODA","","CAL Zone NE"
"1501","S","5520 1 Avenue SE Unit#74","A2151685","Row/Townhouse","Penbrooke Meadows","08/08/2024","$354,800.00","$351,000.00","1,126","Calgary","1977","17","Gary Banipal","CBANIPGU","CBANIPSU","Russell Wallace","CWALLARU","","CAL Zone E"
"1501","S","100 Auburn Meadows Common SE Unit#403","A2157443","Apartment","Auburn Bay","08/26/2024","$349,900.00","$350,000.00","759","Calgary","2018","12","Michael Melnychuk","CMELNYMI","CMCCORME1","Luis Benavides","CBENAVLU","","CAL Zone SE"
"1501","S","26 Glamis Green SW Unit#204","A2154290","Row/Townhouse","Glamorgan","08/27/2024","$369,900.00","$350,000.00","1,163","Calgary","1980","27","Bryan Panganiban","CPANGABR","CMORALAR1","Shiva Shahrestani","CSHAHRSH","","CAL Zone W"
"1501","S","62 Auburn Bay Close SE","A2153818","Row/Townhouse","Auburn Bay","08/04/2024","$349,900.00","$350,000.00","831","Calgary","2012","4","Meredith Miller","CMILLEME1","","Daniel Choi","CCHOIBY","","CAL Zone SE"
"1501","S","117 Copperpond Common SE Unit#318","A2152480","Apartment","Copperfield","08/05/2024","$349,900.00","$350,000.00","849","Calgary","2016","11","Sam Baker","CBAKERSA","","Roman Shelefontiuk","CSHELERO","","CAL Zone SE"
"1501","S","126 14 Avenue SW Unit#223","A2152288","Apartment","Beltline","08/30/2024","$349,000.00","$350,000.00","882","Calgary","1999","21","Jack Liu","CLIUCH1","","Alankar Ghimire","CGHIMIAL","","CAL Zone CC"
"1501","S","2425 90 Avenue SW Unit#303","A2151658","Apartment","Palliser","08/02/2024","$349,900.00","$350,000.00","1,554","Calgary","1980","9","Albert Fialkow","CFIALKAL","","Benjamin Archibald","CARCHIBE","","CAL Zone S"
"1501","S","279 Copperpond Common SE Unit#3408","A2149896","Apartment","Copperfield","08/09/2024","$350,000.00","$350,000.00","811","Calgary","2013","22","Christian Twomey","CTWOMECH","","Thanuja Molligoda","CMOLLITH","","CAL Zone SE"
"1501","S","6103 Madigan Drive NE Unit#98","A2113910","Row/Townhouse","Marlborough Park","08/26/2024","$359,900.00","$350,000.00","974","Calgary","1976","10","Khaled Omar","COMARKH","","Rolisa Rosero-Mencedor","CROSERRO","","CAL Zone NE"
"1501","S","35 Aspenmont Heights SW Unit#427","A2155322","Apartment","Aspen Woods","08/15/2024","$349,900.00","$349,900.00","653","Calgary","2009","8","Karlee Wick","CWICKKA","","Francesca Serafini","CSERAFFR","","CAL Zone W"
"1501","S","206 Grier Terrace NE Unit#3","A2147687","Row/Townhouse","Greenview","08/17/2024","$355,900.00","$349,000.00","1,433","Calgary","1982","40","Joanna Barstad","CBARSTJO","","Natasha Miglecz","CMIGLENA","","CAL Zone CC"
"1501","S","2200 Marda Link SW Unit#345","A2152042","Apartment","Garrison Woods","08/01/2024","$348,800.00","$348,800.00","796","Calgary","1999","8","Phil Lepage","CLEPAGPH","CBRADFST1","Dave Rose","CROSEDA","","CAL Zone CC"
"1501","S","80 Galbraith Drive SW Unit#14","A2143474","Row/Townhouse","Glamorgan","08/23/2024","$349,900.00","$348,500.00","1,159","Calgary","1971","13","Kathy Thirsk","CTHIRSKA","","Steve Howes","CHOWESST","","CAL Zone W"
"1501","S","1606 34 Avenue SW Unit#7","A2159095","Apartment","South Calgary","08/31/2024","$339,000.00","$348,000.00","874","Calgary","1981","11","Carmen Davison","CDAVISCA","","Wesley Morrow","CMORROWE1","","CAL Zone CC"
"1501","S","515 4 Avenue NE Unit#313","A2150859","Apartment","Bridgeland/Riverside","08/07/2024","$359,900.00","$348,000.00","710","Calgary","2016","20","David Williams","CWILLIDA6","CSINGHAP","Non Board Member","CNONMEMB","","CAL Zone CC"
"1501","S","2000 Sienna Park Green SW Unit#2103","A2149676","Apartment","Signal Hill","08/02/2024","$365,000.00","$347,500.00","1,453","Calgary","1998","15","Tom Armstrong","CARMSTTH","CVIANIJO","Francesca Serafini","CSERAFFR","","CAL Zone W"
"1501","S","115 Prestwick Villas SE Unit#2422","A2157755","Apartment","McKenzie Towne","08/23/2024","$346,900.00","$347,000.00","846","Calgary","2011","8","Ming Hui","CHUIMI","CHUIRO","Natalia Taranova","CTARANNA","","CAL Zone SE"
"1501","S","8710 Horton Road SW Unit#607","A2156176","Apartment","Haysboro","08/27/2024","$349,900.00","$347,000.00","975","Calgary","2008","18","Tim Lind","CLINDTI","","Olena Levchuk","CLEVCHOL","CSAZANAL","CAL Zone S"
"1501","S","3500 Varsity Drive NW Unit#406","A2150395","Row/Townhouse","Varsity","08/02/2024","$350,000.00","$346,000.00","1,058","Calgary","1976","15","Geoffrey Price","CPRICEGE","","Aidan Rees","CREESAI","","CAL Zone NW"
"1501","S","1818 Simcoe Boulevard SW Unit#3144","A2154209","Apartment","Signal Hill","08/16/2024","$349,900.00","$345,700.00","1,014","Calgary","1996","16","Lynn Brunton","CBRUNTLY","","Brandy Rigel","CRIGELBR","CRIGELKE","CAL Zone W"
"1501","S","420 Grier Avenue NE Unit#71","A2152159","Row/Townhouse","Greenview","08/08/2024","$359,900.00","$345,500.00","1,050","Calgary","1980","15","Ilham Cazac","CCAZACIL","","Eric Hildebrand","CHILDEER","","CAL Zone CC"
"1501","S","4975 130 Avenue SE Unit#2109","A2156788","Apartment","McKenzie Towne","08/22/2024","$349,900.00","$345,000.00","999","Calgary","2004","12","Noor Qureshi","CQURESNO","","Maria Surowka","CSUROWMA","","CAL Zone SE"
"1501","S","1155 Falconridge Drive NE Unit#50","A2151196","Row/Townhouse","Falconridge","08/08/2024","$355,000.00","$345,000.00","1,164","Calgary","1979","20","Rupi Sandhu","CSANDHRU","","Ahmed Arshad","CARSHAAH","","CAL Zone NE"
"1501","S","1307 Auburn Bay Circle SE","A2150929","Row/Townhouse","Auburn Bay","08/17/2024","$349,900.00","$345,000.00","1,040","Calgary","2012","16","Kathy Thirsk","CTHIRSKA","","Yujin Jung","CJUNGYU","","CAL Zone SE"
"1501","S","790 Kingsmere Crescent SW Unit#318","A2146906","Apartment","Kingsland","08/07/2024","$350,000.00","$345,000.00","1,250","Calgary","2000","16","Sarah Walczak","CWALCZSA","CDUFFYCH","Jerry Charlton","CCHARLGE","","CAL Zone S"
"1501","S","8710 Horton Road SW Unit#1017","A2138656","Apartment","Haysboro","08/14/2024","$349,900.00","$345,000.00","966","Calgary","2008","69","Jasben Lai","CLAIJA1","","Zee Zebian","CZEBIANA","","CAL Zone S"
"1501","S","495 78 Avenue SW Unit#402","A2155851","Apartment","Kingsland","08/17/2024","$344,900.00","$344,900.00","1,106","Calgary","2000","9","Caitlin Devall","CDEVALCA","","Ashley Doull","CDOULLAS","","CAL Zone S"
"1501","S","728 Country Hills Road NW Unit#221","A2149398","Apartment","Country Hills","08/01/2024","$344,900.00","$344,000.00","944","Calgary","2000","14","Lee Renneberg","CRENNELE","CSCARCLE","Christine Versnick","CVERSNCH","","CAL Zone N"
"1501","S","330 Canterbury Drive SW Unit#150","A2147555","Row/Townhouse","Canyon Meadows","08/16/2024","$349,900.00","$343,796.86","1,147","Calgary","1971","41","Victor Pang","CPANGVI","","Stephanie Benoit","CBENOIST","","CAL Zone S"
"1501","S","70 Royal Oak Plaza NW Unit#409","A2156355","Apartment","Royal Oak","08/28/2024","$349,900.00","$343,500.00","772","Calgary","2011","20","Jessica Chan","CCHANJE1","","Melissa McRae","CMCRAEME","","CAL Zone NW"
"1501","S","3200 60 Street NE Unit#37","A2154715","Row/Townhouse","Pineridge","08/28/2024","$349,999.00","$342,000.00","1,122","Calgary","1978","26","Fahad Walayat","CWALAYFA","","Waithera Mwangi","CMWANGWA","","CAL Zone NE"
"1501","S","128 2 Street SW Unit#1105","A2150280","Apartment","Chinatown","08/01/2024","$349,900.00","$342,000.00","511","Calgary","2015","15","Kevin Leung","CLEUNGKE","","Meghan Doig","CDOIGME","CHENDRAN2","CAL Zone CC"
"1501","S","55 Wolf Hollow Crescent SE Unit#103","A2145848","Apartment","Wolf Willow","08/15/2024","$349,900.00","$342,000.00","606","Calgary","2023","45","Robert Copping","CCOPPIRO","","Lindsay Walker","CWALKELI1","","CAL Zone S"
"1501","S","519 Riverfront Avenue SE Unit#907","A2159045","Apartment","Downtown East Village","08/31/2024","$349,900.00","$341,000.00","639","Calgary","2015","10","Jordan Helwerda","CHELWEJO","CBATTECO","Kyle Gillespie","CGILLEKY","","CAL Zone CC"
