"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","34 San Fernando Crescent NE","A2154806","Detached","Monterey Park","09/05/2024","$569,900.00","$560,000.00","1,333","Calgary","1998","34","Justin Quinsona","CQUINSJU","CBLASER","Tushar Sharma","CSHARMATU","","CAL Zone NE"
"1001","S","204 44 Street NE","A2151818","Detached","Marlborough","09/21/2024","$559,900.00","$560,000.00","1,052","Calgary","1970","59","Jeremy Dinh","CDINHTH","","Shewaynesh Weldeyesus","CWELDESH","","CAL Zone NE"
"1001","S","180 9 Street NE Unit#203","A2146592","Row/Townhouse","Bridgeland/Riverside","09/03/2024","$599,900.00","$560,000.00","1,538","Calgary","2006","60","Tamara Stearns","CPILIPTA","","Sean Galway","CGALWASE","","CAL Zone CC"
"1001","S","223 Tuscany Springs Boulevard NW Unit#295","A2144459","Apartment","Tuscany","09/17/2024","$575,000.00","$560,000.00","1,075","Calgary","1999","82","Kelly McKelvie","CMCKELKE","","Alicia Ryan","CRYANAL","","CAL Zone NW"
"1001","S","11 Sierra Morena Landing SW","A2138512","Semi Detached (Half Duplex)","Signal Hill","09/06/2024","$578,000.00","$560,000.00","1,483","Calgary","1999","90","Deborah Clark","CCLARKDE","","Ronnie Hulley","CHULLERO","","CAL Zone W"
"1001","S","6415 18A Street SE","A2160018","Detached","Ogden","09/20/2024","$559,900.00","$559,900.00","803","Calgary","1946","17","Robert Copping","CCOPPIRO","","Susan Gronberg","CGRONBSU","","CAL Zone SE"
"1001","S","788 12 Avenue SW Unit#308","A2160296","Apartment","Beltline","09/13/2024","$575,400.00","$559,800.00","1,307","Calgary","2009","14","Rylan Hoffman","CHOFFMRY","CLIMI","Dione Irwin","CIRWINDI","","CAL Zone CC"
"1001","S","283 Doverview Crescent SE","A2159063","Detached","Dover","09/03/2024","$549,999.00","$558,000.00","990","Calgary","1973","12","Tommy Nguyen","CNGUYETO4","CBLASER","Carla Garcia","CGARCIJA1","","CAL Zone E"
"1001","S","307 Whiteridge Crescent NE","A2159272","Detached","Whitehorn","09/24/2024","$575,000.00","$557,500.00","1,682","Calgary","1977","34","Pete deJong","CDEJONPE","","Khaled El Rafih","CELRAFKH","","CAL Zone NE"
"1001","S","327 Creekstone Way SW","A2154718","Semi Detached (Half Duplex)","Pine Creek","09/21/2024","$539,900.00","$557,000.00","1,367","Calgary","2022","51","Harinder Gill","CGILLHA2","","Alex Sazanovich","CSAZANAL","","CAL Zone S"
"1001","S","64 WHITEHAVEN Road NE","A2148981","Detached","Whitehorn","09/10/2024","$584,900.00","$557,000.00","944","Calgary","1982","60","Ankush Sharma","CSHARMAN3","","Amit Sehdev","CSEHDEAM","","CAL Zone NE"
"1001","S","7159 Laguna Way NE","A2158499","Detached","Monterey Park","09/06/2024","$548,888.00","$556,000.00","1,243","Calgary","1996","20","Shaukat Hayat","CHAYATSH","CJAHANSA","Andy Bhalla","CBHALLAN","","CAL Zone NE"
"1001","S","1003 Maitland Way NE","A2168936","Detached","Marlborough Park","09/30/2024","$559,900.00","$555,000.00","1,221","Calgary","1976","3","Trudi Burnham","CBURNHTR","","Abe Elhage","CELHAGIB","","CAL Zone NE"
"1001","S","16399 Somercrest Street SW","A2164836","Detached","Somerset","09/28/2024","$550,000.00","$555,000.00","1,079","Calgary","1999","16","Alex Briones","CBRIONAL","CDYCOCMA","Marlu Badillo","CBADILMA","","CAL Zone S"
"1001","S","248 Saddlecrest Boulevard NE","A2163385","Detached","Saddle Ridge","09/30/2024","$569,998.00","$555,000.00","1,305","Calgary","2005","23","Vineet Tulsiani","CTULSIVI","","Neeraj Kapoor","CKAPOONE","","CAL Zone NE"
"1001","S","814 22 Avenue SE","A2161874","Detached","Ramsay","09/21/2024","$573,500.00","$555,000.00","797","Calgary","1912","18","Gabriel Chow","CCHOWGA","","Elaine Pippi","CPIPPIEL","","CAL Zone CC"
"1001","S","15 Cramond Circle SE","A2161163","Detached","Cranston","09/25/2024","$569,900.00","$555,000.00","921","Calgary","2005","21","Jason Palmer","CPALMEJA","CPALMETA","Jason Palmer","CPALMEJA","","CAL Zone SE"
"1001","S","12 Cranleigh Heath SE","A2161019","Row/Townhouse","Cranston","09/25/2024","$599,900.00","$555,000.00","1,946","Calgary","2006","20","Karlee Mushie","CMUSHIKA","","Matthew Forbell","CFORBEMA","","CAL Zone SE"
"1001","S","35 Aspenmont Heights SW Unit#408","A2156650","Apartment","Aspen Woods","09/03/2024","$524,900.00","$555,000.00","1,251","Calgary","2009","12","Aleksey Julanov","CJULANAL","","Ken Rigel","CRIGELKE","","CAL Zone W"
"1001","S","41 Point McKay Court NW","A2156647","Row/Townhouse","Point McKay","09/24/2024","$589,000.00","$555,000.00","1,355","Calgary","1977","43","Karoline Beninger","CBENINKA","","Jeff Nichol","CNICHOJE","","CAL Zone CC"
"1001","S","6044 12 Avenue SE","A2149892","Detached","Penbrooke Meadows","09/04/2024","$565,000.00","$555,000.00","865","Calgary","1971","50","Jinhan Zhong","CZHONGJI","","Rafael Asprer","CASPRERA","","CAL Zone E"
"1001","S","16 woodglen Mews SW","A2149008","Detached","Woodbine","09/10/2024","$568,800.00","$555,000.00","1,330","Calgary","1981","57","Hiesem Amery","CAMERYHI","","Non Board Member","CNONMEMB","","CAL Zone S"
