"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2091353","Semi Detached (Half Duplex)","Killarney/Glengarry","01/08/2024","$969,900.00","$960,000.00","1,911","2811 30 Street SW","Calgary","2023","65","Joanna Wood","CWOODJO2","CBUNZSA","Devon Sankey","CSANKEDE","","CAL Zone CC"
"1","S","A2099882","Detached","Willow Park","01/25/2024","$959,000.00","$959,000.00","1,376","419 Winterbourne Crescent SE","Calgary","1964","17","Tay Olson","COLSONTA","","Tanya Maksymic","CMAKSYTA","CBAILLCH","CAL Zone S"
"1","S","A2095914","Detached","Auburn Bay","01/05/2024","$999,500.00","$958,000.00","2,401","216 Auburn Sound View SE","Calgary","2010","36","Steve Hunter","CHUNTEST","CKEYLORA","Shawna Dekort","CDEKORSH","","CAL Zone SE"
"1","S","A2093351","Detached","Nolan Hill","01/22/2024","$979,000.00","$955,000.00","2,509","135 Nolanshire Point NW","Calgary","2014","67","Nikki Bond","CBONDNI","","Nick Barbu","CBARBUNI","","CAL Zone N"
"1","S","A2100511","Semi Detached (Half Duplex)","West Hillhurst","01/26/2024","$969,000.00","$952,500.00","1,790","2626 6 Avenue NW","Calgary","2004","14","Dixie Bain","CBAINDI","","Serhan Tarkan","CTARKASE","","CAL Zone CC"
"1","S","A2103127","Semi Detached (Half Duplex)","Pump Hill","01/26/2024","$929,900.00","$950,000.00","1,827","93 Pump Hill Landing SW","Calgary","1988","2","Bonny Dann","CDANNBO","","Christopher Marshall","CMARSHCH","","CAL Zone S"
"1","S","A2095740","Detached","Aspen Woods","01/18/2024","$968,000.00","$950,000.00","2,048","121 Aspenshire Crescent SW","Calgary","2010","41","Sam Corea","CCOREASA","","Paul Stutz","CSTUTZPA","","CAL Zone W"
"1","S","A2058085","Semi Detached (Half Duplex)","Shaganappi","01/18/2024","$975,000.00","$949,000.00","1,989","2719 14 Avenue SW","Calgary","2023","216","Lisa Johnson","CJOHNSLI1","","Daniel Kowall","CKOWALDA1","","CAL Zone CC"
"1","S","A2100143","Detached","Alpine Park","01/23/2024","$978,888.00","$948,000.00","2,468","834 Alpine Drive SW","Calgary","2023","8","Ram Vennam","CVENNASR","","Mark Wang","CWANGJI","","CAL Zone S"
"1","S","A2098651","Semi Detached (Half Duplex)","Killarney/Glengarry","01/09/2024","$969,900.00","$945,000.00","1,839","2813 30 Street SW","Calgary","2023","18","Joanna Wood","CWOODJO2","CBUNZSA","Lawrence Barnett","CBARNELA","","CAL Zone CC"
"1","S","A2101375","Detached","Mahogany","01/25/2024","$949,900.00","$940,000.00","2,039","37 Mahogany Manor SE","Calgary","2011","6","Leslie Schmeiler","CSCHMELE","","Gene Yamada","CYAMADGE","","CAL Zone SE"
"1","S","A2099125","Detached","Evergreen","01/22/2024","$948,800.00","$940,000.00","1,981","1592 Evergreen Hill SW","Calgary","1992","21","Wendy Kelman","CKELMAWE","","Mandy Martin","CMARTIAM","","CAL Zone S"
"1","S","A2095347","Detached","Killarney/Glengarry","01/10/2024","$949,900.00","$938,500.00","1,932","2407 32 Street SW","Calgary","2014","40","Zach Terlier","CTERLIZA","","Sehyung Ahn","CAHNSE","","CAL Zone CC"
"1","S","A2087335","Detached","Cranston","01/10/2024","$949,900.00","$937,500.00","2,637","36 Cranbrook Cape SE","Calgary","2022","85","Thomas Calvert","CCALVETH","","Tay Olson","COLSONTA","","CAL Zone SE"
"1","S","A2097533","Detached","Hillhurst","01/29/2024","$999,900.00","$935,000.00","1,755","441 13 Street NW","Calgary","1929","46","Tyler Tost","CTOSTTY","CMYERSCR","Jamie Newton","CNEWTOJA","","CAL Zone CC"
"1","S","A2096766","Semi Detached (Half Duplex)","Altadore","01/16/2024","$950,000.00","$929,000.00","1,839","4317 16A Street SW","Calgary","2009","41","Joshua Osmond","COSMONJO1","CSTANLDA","Megan McFadden","CMCFADME","","CAL Zone CC"
"1","S","A2092035","Detached","Upper Mount Royal","01/31/2024","$999,900.00","$926,500.00","1,912","3221 Vercheres Street SW","Calgary","1930","85","Brent Bezugley","CBEZUGBR","","Yoki Nichol","CNICHOYO","","CAL Zone CC"
"1","S","A2098807","Full Duplex","Glamorgan","01/19/2024","$969,900.00","$925,000.00","1,775","47 and 49 Galbraith Drive SW","Calgary","1960","24","Shirley Evans","CEVANSSH","","Prakash Limbu","CLIMBUPR","","CAL Zone W"
"1","S","A2075239","Semi Detached (Half Duplex)","Killarney/Glengarry","01/26/2024","$945,000.00","$925,000.00","1,877","2216 33 Street SW","Calgary","2014","155","Rose Calvelo","CCALVERO2","","Joel Anderson","CANDERJO5","","CAL Zone CC"
"1","S","A2100263","Detached","West Springs","01/15/2024","$864,900.00","$920,000.00","2,181","213 Wentworth Park SW","Calgary","2002","3","Lesley Halcro","CHALCRLE","","Jian Liang","CLIANGJI","","CAL Zone W"
"1","S","A2092131","Detached","West Springs","01/12/2024","$929,000.00","$919,000.00","2,029","210 west grove Lane SW","Calgary","2022","66","Charlie Yang","CYANGCH","","Hee Su Kim","CKIMHE1","","CAL Zone W"
"1","S","A2100878","Detached","Oakridge","01/19/2024","$925,000.00","$915,750.00","1,881","28 Oakmount Way SW","Calgary","1981","8","Steve Hunter","CHUNTEST","CKEYLORA","Coby Gaudette","CTOPILCO","","CAL Zone S"
"1","S","A2101444","Detached","Winston Heights/Mountview","01/23/2024","$929,900.00","$915,000.00","1,867","25A Montrose Crescent NE","Calgary","2024","10","Amir Halilovic","CHALILAM","","Emily Liu","CLIUGU","","CAL Zone CC"
"1","S","A2092225","Detached","Cranston","01/22/2024","$939,900.00","$912,500.00","2,286","98 Cranbrook Hill SE","Calgary","2016","59","Guy Cooley","CCOOLEGU","","Ron Carriere","CCARRIRO1","","CAL Zone SE"
"1","S","A2096676","Semi Detached (Half Duplex)","Glenbrook","01/08/2024","$919,000.00","$912,000.00","1,786","4215 35 Avenue SW","Calgary","2023","34","Suha Kordi","CKORDISU","","Tanya Eklund","CEKLUNTA","","CAL Zone W"
"1","S","A2099998","Row/Townhouse","Garrison Woods","01/22/2024","$849,900.00","$910,000.00","1,833","12 Ypres Lane SW","Calgary","2005","4","Michael Niemans","CNIEMAMI","","Lesley Hauville","CHAUVILE","","CAL Zone CC"
"1","S","A2091142","Full Duplex","Parkhill","01/19/2024","$929,000.00","$905,000.00","1,833","206 43 Avenue SW","Calgary","1961","77","Joanne Thomas","CTHOMAJO1","","Karen Keveryga","CKEVERKA","","CAL Zone CC"
"1","S","A2102802","Detached","Christie Park","01/27/2024","$869,000.00","$901,000.00","2,314","6983 Christie Estate Boulevard SW","Calgary","1988","2","Ross Pavl","CPAVLYRO","","Rupinder Dhillon","CDHILLRU1","","CAL Zone W"
"1","S","A2096256","Detached","Elbow Park","01/17/2024","$949,000.00","$900,000.00","2,647","3423 Elbow Drive SW","Calgary","1912","44","Robert Jansons","CJANSORO","CTUNNEKI","Ben Knopp","CKNOPPBE","","CAL Zone CC"
"1","S","A2101118","Semi Detached (Half Duplex)","Mount Pleasant","01/26/2024","$899,900.00","$895,000.00","1,903","1019 19 Avenue NW","Calgary","2017","14","Lucas Ramage","CRAMAGLU","","Adam Mysliwy","CMYSLIAD","","CAL Zone CC"
"1","S","A2096259","Detached","Wildwood","01/30/2024","$949,000.00","$895,000.00","1,425","14 Wimbledon Drive SW","Calgary","1956","54","Frances Dewinter","CDEWINFR","","Jonathan Popowich","CPOPOWJO","","CAL Zone W"
"1","S","A2098506","Detached","Sherwood","01/11/2024","$899,900.00","$887,000.00","2,472","26 Sherwood Plaza NW","Calgary","2013","20","Bobby Bhullar","CBHULLBA","","Jessica Chan","CCHANJE1","CZHONGXI","CAL Zone N"
"1","S","A2093916","Semi Detached (Half Duplex)","Richmond","01/26/2024","$874,900.00","$886,500.00","1,676","2418 30 Avenue SW","Calgary","2014","63","Meghan Stang","CSTANGME","","Ashley McKay","CMCKAYAS","","CAL Zone CC"
"1","S","A2090086","Full Duplex","Albert Park/Radisson Heights","01/18/2024","$925,000.00","$885,000.00","1,854","2634 14 Avenue SE","Calgary","1972","83","Vince Degiuseppe","CDEGIUVI","","Andrew Haggith","CHAGGIAN","","CAL Zone E"
"1","S","A2096926","Detached","Saddle Ridge","01/16/2024","$888,888.00","$880,888.00","2,810","169 Saddlelake Terrace NE","Calgary","2023","36","Shaukat Hayat","CHAYATSH","CJAHANSA","Shaukat Hayat","CHAYATSH","","CAL Zone NE"
"1","S","A2104318","Detached","Signal Hill","01/31/2024","$849,900.00","$880,000.00","2,013","212 Sienna Park Drive SW","Calgary","1997","1","Sherry Heinrich","CHEINRSH","","Li Guo","CGUOLI2","","CAL Zone W"
"1","S","A2101331","Detached","Evergreen","01/31/2024","$875,000.00","$880,000.00","2,596","64 Everhollow Rise SW","Calgary","2006","16","Tanya Eklund","CEKLUNTA","","Stephanie Gravel","CGRAVEST","","CAL Zone S"
"1","S","A2092624","Detached","Altadore","01/12/2024","$924,000.00","$880,000.00","2,470","5027 21A Street SW","Calgary","2013","64","Mayank Patel","CPATELMA1","","Louie Talerico","CTALERLO","","CAL Zone CC"
"1","S","A2092643","Semi Detached (Half Duplex)","Highland Park","01/25/2024","$879,900.00","$879,900.00","1,994","3907 Centre B Street NW","Calgary","2023","77","Sandy Seifert","CSEIFESA","","Cheryl Donnelly","CDONNECH","","CAL Zone CC"
"1","S","A2085443","Detached","Legacy","01/03/2024","$899,990.00","$879,000.00","1,527","668 Legacy Woods Circle SE","Calgary","2022","75","Ted Crawford","CCRAWFTE","","Tarryn Hamilton","CLAMBTA","","CAL Zone S"
"1","S","A2101762","Detached","Strathcona Park","01/20/2024","$850,000.00","$877,000.00","2,207","1207 Strathcona Drive SW","Calgary","1998","2","Keith Davey","CDAVEYKE","","Kristine Hart","CHARTKR","","CAL Zone W"
"1","S","A2103753","Detached","Signal Hill","01/29/2024","$875,000.00","$875,000.00","1,895","610 Sierra Madre Court SW","Calgary","1997","3","Susanita de Diego","CDEDIESU","CSOLOSDA","Steve Xu","CXUZH","","CAL Zone W"
"1","S","A2101851","Detached","Richmond","01/28/2024","$819,000.00","$875,000.00","1,004","2420 29 Avenue SW","Calgary","1952","5","David Hughes","CHUGHEDA2","","Kamal Mangat","CMANGAHA3","","CAL Zone CC"
"1","S","A2100067","Detached","Bowness","01/30/2024","$890,000.00","$875,000.00","1,956","4619 72 Street NW","Calgary","2023","25","Mackenzie Braun","CBRAUNMA","","Karamveer Kamboj","CKAMBOKA","","CAL Zone NW"
"1","S","A2097378","Detached","Evergreen","01/05/2024","$899,900.00","$875,000.00","1,740","108 Evergreen Lane SW","Calgary","2001","22","Priti Rajpal","CRAJPAPR","","Priti Rajpal","CRAJPAPR","","CAL Zone S"
"1","S","A2097373","Detached","Chaparral","01/29/2024","$899,900.00","$875,000.00","2,722","105 Chapala Grove SE","Calgary","2003","32","Bill MacDougall","CMACDOWI","","Monique Morrison","CMORRIMO1","","CAL Zone S"
"1","S","A2097971","Detached","Wildwood","01/27/2024","$899,900.00","$873,500.00","986","4015 4 Avenue SW","Calgary","1956","43","Shirley Evans","CEVANSSH","CEVANSST","Morgan Gosal","CGOSALMO","","CAL Zone W"
"1","S","A2100904","Detached","Panorama Hills","01/19/2024","$878,000.00","$873,000.00","2,546","123 Panatella Cape NW","Calgary","2011","7","Mark Wang","CWANGJI","","John Chen","CCHENJO2","","CAL Zone N"
"1","S","A2099226","Detached","Montgomery","01/30/2024","$859,000.00","$870,000.00","2,010","2501 48 Street NW","Calgary","1989","28","Andrea Wilton-Clark","CWILTOAN","","JP Li","CLIJI1","","CAL Zone NW"
"1","S","A2096794","Detached","Ambleton","01/12/2024","$899,500.00","$870,000.00","2,431","67 Ambleside Park NW","Calgary","2021","37","Jeff Jackson","CAJACKSJE","","Amritpreet Gill","CGILLAM6","","CAL Zone N"
"1","S","A2101806","Detached","Aspen Woods","01/24/2024","$849,900.00","$865,100.00","2,191","268 Aspen Hills Close SW","Calgary","2007","8","Mary Dascollas","CDASCOMA","","Maria Correa","CCORREMA","","CAL Zone W"
"1","S","A2101497","Semi Detached (Half Duplex)","Winston Heights/Mountview","01/28/2024","$870,000.00","$865,000.00","1,751","512 23 Avenue NE","Calgary","2024","15","Roland Darel","CDARELRO","","Christine Garrett","CGARRECH","","CAL Zone CC"
"1","S","A2099337","Detached","Edgemont","01/23/2024","$798,897.00","$865,000.00","2,374","119 Edgeland Road NW","Calgary","1981","14","Deric A. Burton","CBURTODE","","Paul Yeung","CYOUNGPA","","CAL Zone NW"
"1","S","A2097680","Semi Detached (Half Duplex)","Montgomery","01/19/2024","$879,900.00","$865,000.00","1,997","4628 15 Avenue NW","Calgary","2023","34","Ken Richter","CRICHTKE","","Aaron Stroud","CSTROUAA","","CAL Zone NW"
"1","S","A2102953","Detached","Killarney/Glengarry","01/24/2024","$725,000.00","$860,000.00","1,739","2420 36 Street SW","Calgary","1920","2","Jasdev Dhillon","CDHILLJA2","CSIDHUSI","Pavan Kaushal","CKAUSHPA","","CAL Zone CC"
"1","S","A2099694","Detached","Sage Hill","01/16/2024","$850,000.00","$860,000.00","2,550","52 Sage Bluff Green NW","Calgary","2015","11","Sarah Walczak","CWALCZSA","CAUDETCH","Caleb Chu","CCHUCA","","CAL Zone N"
"1","S","A2099361","Detached","Lake Bonavista","01/26/2024","$870,000.00","$860,000.00","1,312","112 Lake Linnet Close SE","Calgary","1970","24","Taryn Pessanha","CPESSAIS","","Trena Olfert","COLFERTR","","CAL Zone S"
"1","S","A2093245","Detached","Mahogany","01/23/2024","$880,000.00","$860,000.00","2,712","87 Mahogany Way SE","Calgary","2012","68","Derek Thistle","CTHISTDE","ckhunkra","Scarlette Cardoze","CCARDOSC","","CAL Zone SE"
"1","S","A2089592","Apartment","Hillhurst","01/19/2024","$869,900.00","$860,000.00","1,997","1110 5 Avenue NW Unit#305","Calgary","1999","86","Joel Semmens","CSEMMEJO","CHAREVA","Paula Murphy","CMURPHPA1","","CAL Zone CC"
"1","S","A2100850","Detached","Springbank Hill","01/23/2024","$878,000.00","$857,000.00","2,145","7364 26 Avenue SW","Calgary","2004","12","Fiona Christiaansen","CCHRISFI","","Trung Bien","CBIENTR1","","CAL Zone W"
"1","S","A2100251","Detached","Cranston","01/20/2024","$825,000.00","$855,000.00","2,295","335 Cranleigh View SE","Calgary","2006","9","Guy Cooley","CCOOLEGU","","Chase Olsen","COLSENCH","","CAL Zone SE"
"1","S","A2095136","Detached","Highwood","01/19/2024","$879,900.00","$855,000.00","1,455","68 Hudson Road NW","Calgary","1955","50","Joni Pypers","CPYPERJO","","Leslie Schmeiler","CSCHMELE","","CAL Zone CC"
"1","S","A2097448","Detached","Rocky Ridge","01/14/2024","$869,000.00","$853,000.00","2,073","135 Rockborough Park NW","Calgary","2004","34","Gordon Chow","CCHOWKI","","Tay Olson","COLSONTA","","CAL Zone NW"
"1","S","A2099858","Detached","Silver Springs","01/13/2024","$849,000.00","$851,100.00","1,223","7036 Silverview Road NW","Calgary","1974","9","Parm Mundi","CMUNDIPA","","John Malick","CMALICJO","","CAL Zone NW"
"1","S","A2103188","Detached","Edgemont","01/26/2024","$810,000.00","$850,000.00","2,254","204 Edgebrook Gardens NW","Calgary","1991","1","Clay Brunette","CBRUNECL","","Ivy Huang","CHUANGXI3","","CAL Zone NW"
"1","S","A2099427","Detached","South Calgary","01/23/2024","$829,900.00","$850,000.00","1,776","2001 30 Avenue SW","Calgary","1996","4","John McNeill","CMCNEIJO","","Brett Wellman","CWELLMBR","","CAL Zone CC"
"1","S","A2094495","Full Duplex","Silver Springs","01/29/2024","$849,900.00","$849,900.00","2,288","12 Silver Springs Drive NW","Calgary","1973","69","John Bitonti","CBITONJO","","Geoff Burrell","CBURREGE","","CAL Zone NW"
"1","S","A2086596","Detached","Belmont","01/31/2024","$694,170.00","$847,483.00","2,352","90 Belmont Passage SW","Calgary","2024","107","Nick Profeta","CPROFENI","CMAHAL","Non Board Member","CNONMEMB","","CAL Zone S"
"1","S","A2100574","Semi Detached (Half Duplex)","Glenbrook","01/12/2024","$849,000.00","$847,000.00","1,895","3313 40 Street SW","Calgary","2016","3","Heather Lamb","CLAMBHE","","Jeff Ackerman","CACKERJE","","CAL Zone W"
"1","S","A2099489","Detached","Lakeview","01/12/2024","$799,900.00","$845,000.00","1,172","6428 Law Drive SW","Calgary","1968","8","Renata M. Reid","CREIDREN","","Daniel Weiner","CWEINEDA","","CAL Zone W"
"1","S","A2097276","Detached","Livingston","01/26/2024","$869,900.00","$845,000.00","2,264","84 Calhoun View NE","Calgary","2023","47","Rick Qi","CQIRI","","Zhen Fang","CFANGZH","","CAL Zone N"
"1","S","A2096844","Detached","Cornerstone","01/28/2024","$859,900.00","$845,000.00","2,464","458 Cornerstone Avenue NE","Calgary","2019","53","Rammy Brar","CBRARJA2","","Imtiaz Nazir","CNAZIRIM","","CAL Zone NE"
"1","S","A2094848","Detached","Valley Ridge","01/01/2024","$845,000.00","$845,000.00","2,432","141 Valley Woods Place NW","Calgary","2006","39","Seth Allred","CALLRESE","CWESTOCA","Leo Jadua","CJADUALA","","CAL Zone W"
"1","S","A2100558","Semi Detached (Half Duplex)","Richmond","01/26/2024","$848,000.00","$843,500.00","2,174","2204 28 Avenue SW","Calgary","2004","13","Kari Youmans","CYOUMAKA","","Jun Xiao","CXIAOJU","","CAL Zone CC"
"1","S","A2101275","Detached","Panorama Hills","01/29/2024","$848,000.00","$840,000.00","2,510","77 Panamount Villas NW","Calgary","2005","6","Ranjeev Jaswal","CJASWARA","","Tarun Gulati","CGULATTA","","CAL Zone N"
"1","S","A2099377","Detached","Evergreen","01/12/2024","$829,900.00","$840,000.00","1,620","133 Evergreen Crescent SW","Calgary","1998","7","Pamela Brazil","CBRAZIPA","","Pamela Balkwill","CBALKWPA","","CAL Zone S"
"1","S","A2098748","Detached","Brentwood","01/27/2024","$849,900.00","$840,000.00","1,125","3520 Boulton Road NW","Calgary","1962","35","Amy Du","CDUYA","","Chris Richter","CRICHTCH","","CAL Zone NW"
"1","S","A2098190","Detached","Oakridge","01/26/2024","$849,000.00","$840,000.00","2,002","159 Oakside Circle SW","Calgary","1975","10","Robert Walker","CWALKERO1","","Derrick Newman","CNEWMADE1","","CAL Zone S"
"1","S","A2097395","Detached","Haskayne","01/27/2024","$849,900.00","$840,000.00","2,243","6 Rowley Gardens NW","Calgary","2023","46","Jenna Leigh Drummond","CDRUMMJE","CHRIPKAL","Jessica Chan","CCHANJE1","CNGTS","CAL Zone NW"
"1","S","A2086967","Detached","Ambleton","01/25/2024","$850,000.00","$840,000.00","2,531","176 Ambleside Crescent NW","Calgary","2022","105","Bobby Kooner","CKOONEBA1","","GS Mann","CMANNGU","","CAL Zone N"
"1","S","A2076528","Detached","Brentwood","01/16/2024","$699,900.00","$840,000.00","2,480","3212 Bearspaw Drive NW","Calgary","1965","6","Glenn Herring","CHERRIGL","","Scott Brayshaw","CBRAYSSC","","CAL Zone NW"
"1","S","A2097569","Detached","Acadia","01/06/2024","$839,900.00","$838,800.00","1,668","348 Avonburn Road SE","Calgary","2008","22","Chris Ford","CFORDCH","","Kerry Ross","CROSSKE","","CAL Zone S"
"1","S","A2099562","Detached","Valley Ridge","01/18/2024","$829,000.00","$835,000.00","2,477","77 Valley Woods Landing NW","Calgary","2005","13","Linda James","CJAMESLI","","Maria Lizotte","CLIZOTMA","","CAL Zone W"
"1","S","A2099194","Semi Detached (Half Duplex)","Killarney/Glengarry","01/31/2024","$850,000.00","$835,000.00","1,722","2638 31 Street SW","Calgary","2014","29","Dave Rhydderch","CRHYDDDA","","Julio Florez","CFLOREJU","","CAL Zone CC"
"1","S","A2098077","Detached","Crestmont","01/30/2024","$849,900.00","$835,000.00","2,496","12 Crestmont Way SW","Calgary","2006","19","Ming Wu","CWUMI","CHOBELTY","Ella Yao","CYAOWE","","CAL Zone W"
"1","S","A2071513","Detached","Sherwood","01/05/2024","$845,000.00","$835,000.00","2,359","27 Sherwood Park NW","Calgary","2014","122","Nnamdi Elemamba","CELEMANN","","Dorje Lama","CLAMADO","","CAL Zone N"
"1","S","A2096560","Detached","Hillhurst","01/12/2024","$864,900.00","$833,000.00","1,346","322 10A Street NW","Calgary","1913","37","Lynn Brunton","CBRUNTLY","","Josh Giesbrecht","CGIESBJO","","CAL Zone CC"
"1","S","A2096206","Detached","Parkdale","01/19/2024","$849,900.00","$831,000.00","1,308","520 30 Street NW","Calgary","1954","49","Raman Gahra","CGAHRARA","","Gurpreet Ghuttora","CGHUTTGU","","CAL Zone CC"
"1","S","A2089753","Detached","Legacy","01/11/2024","$849,900.00","$830,000.00","2,345","192 Legacy Reach Park SE","Calgary","2023","76","Jeff Jackson","CAJACKSJE","","Jenna Schmidt","CSCHMIJE","","CAL Zone S"
"1","S","A2091690","Detached","Hamptons","01/29/2024","$828,500.00","$828,500.00","2,356","135 Hampshire Circle NW","Calgary","1990","86","Tudor Constantinescu","CCONSTTU","","Rebecca Chamberlain","CCHAMBRE","","CAL Zone NW"
"1","S","A2097493","Detached","Cougar Ridge","01/04/2024","$849,000.00","$828,000.00","2,826","22 Cougarstone Terrace SW","Calgary","2003","23","Kelly Miller-Morgan","CMILLEKE1","","Octavio Yin","CYINOC","","CAL Zone W"
"1","S","A2102276","Detached","Discovery Ridge","01/26/2024","$834,900.00","$827,500.00","1,817","62 Discovery Ridge Gardens SW","Calgary","2003","8","Will Kaufman","CKAUFMWI","","Martin Shahim","CSHAHIPA","","CAL Zone W"
"1","S","A2099277","Detached","Cranston","01/30/2024","$839,000.00","$827,000.00","2,535","195 Cranford Green SE","Calgary","2013","25","Wendy Niefer","CNIEFEWE","","Max Malychev","CMALYCMA","","CAL Zone SE"
