"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","90 Skyview Ranch Gardens NE","A2045290","Row/Townhouse","Skyview Ranch","05/10/2023","$318,000.00","$327,000.00","1,135","Calgary","2010","7","Amit Gupta","cguptaam1","","Janelle Kassie","CKASSIJA","","CAL Zone NE"
"2001","S","310 Mckenzie Towne Gate SE Unit#2201","A2041039","Apartment","McKenzie Towne","05/08/2023","$329,900.00","$327,000.00","933","Calgary","2012","11","Miliya Davidov","CDAVIDMI1","","Chenise Seibel","CSEIBECH","","CAL Zone SE"
"2001","S","1818 Simcoe Boulevard SW Unit#1319","A2048287","Apartment","Signal Hill","05/25/2023","$279,900.00","$326,500.00","1,049","Calgary","1996","11","Scott Brayshaw","CBRAYSSC","","Crystal Tost","CMYERSCR","","CAL Zone W"
"2001","S","330 Canterbury Drive SW Unit#89","A2045716","Row/Townhouse","Canyon Meadows","05/07/2023","$295,000.00","$326,000.00","952","Calgary","1969","3","Krista Bortoluzzi","CBORTOKR","","Colleen Whelan","CWHELACO","","CAL Zone S"
"2001","S","1053 10 Street SW Unit#2109","A2036959","Apartment","Beltline","05/25/2023","$335,000.00","$326,000.00","811","Calgary","2006","53","Alex Iron","CZHELEAL","","Jessica Chan","CCHANJE1","CZHONGXI","CAL Zone CC"
"2001","S","100 Auburn Meadows Manor SE Unit#307","A2040128","Apartment","Auburn Bay","05/01/2023","$329,900.00","$325,500.00","833","Calgary","2020","10","Brooke Carson","CCARSOBR","CRYANAL","Terri Champagne","CCHAMPTE1","","CAL Zone SE"
"2001","S","28 Auburn Bay Link SE Unit#301","A2047851","Apartment","Auburn Bay","05/23/2023","$329,500.00","$325,000.00","945","Calgary","2015","12","Vic Scully","CSCULLVI","","Angela Viau-Hendry","CHENDRAN1","","CAL Zone SE"
"2001","S","525 Queenston Gardens SE","A2045363","Row/Townhouse","Queensland","05/17/2023","$285,000.00","$325,000.00","1,088","Calgary","1981","7","Michael Hassel","CHASSEMI","","Sergey Korostensky","CKOROSSE","CBERGVA","CAL Zone S"
"2001","S","450 Sage Valley Drive NW Unit#1403","A2045076","Apartment","Sage Hill","05/21/2023","$315,000.00","$325,000.00","834","Calgary","2015","10","Todd Skoby","CSKOBYTO","","Amy Liu","CLIUPU","","CAL Zone N"
"2001","S","901 10 Avenue SW Unit#3101","A2044195","Apartment","Beltline","05/16/2023","$328,000.00","$325,000.00","462","Calgary","2016","18","Peng Wu","CWUPE1","","Liz Wong","CWONGEL2","","CAL Zone CC"
