"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","99 Copperstone Park SE Unit#3414","A2036373","Apartment","Copperfield","04/04/2023","$279,900.00","$288,000.00","786","Calgary","2017","5","Ryan Phelan","CPHELARY","","Jinhan Zhong","CZHONGJI","","CAL Zone SE"
"2001","S","1311 15 Avenue SW Unit#204","A2030600","Apartment","Beltline","04/24/2023","$295,000.00","$287,000.00","980","Calgary","1981","38","Zach Terlier","CTERLIZA","","Lisa Wilson","CWILSOLI","","CAL Zone CC"
"2001","S","151 Legacy Main Street SE Unit#7216","A2030299","Apartment","Legacy","04/04/2023","$287,000.00","$287,000.00","839","Calgary","2019","14","Rebecca Chaulk","CCHAULRE","CCHAULWA","Wayne Chaulk","CCHAULWA","CCHAULRE","CAL Zone S"
"2001","S","8 Sage Hill Terrace NW Unit#301","A2027051","Apartment","Sage Hill","04/13/2023","$289,900.00","$287,000.00","786","Calgary","2015","50","Michelle Gee","CKWANMI","","Oluwakemi Seedy","CSEEDYOL","","CAL Zone N"
"2001","S","3600 15A Street SW Unit#319","A2025497","Apartment","Altadore","04/21/2023","$299,900.00","$287,000.00","745","Calgary","2005","64","Derek Davidson","CDAVIDDE1","","Tania King","CKINGTA","","CAL Zone CC"
"2001","S","1410 1 Street SE Unit#2007","A2024143","Apartment","Beltline","04/19/2023","$299,900.00","$287,000.00","701","Calgary","2006","70","Omed Mehri","CMEHRIOM","","Phu Ly Son","CSONPH","","CAL Zone CC"
"2001","S","33 Arbour Grove Close NW Unit#216","A2031107","Apartment","Arbour Lake","04/08/2023","$276,000.00","$286,500.00","1,038","Calgary","1997","29","Flora Moradzadeh","CMORADFA","","Craig Heynen","CHEYNEPA","","CAL Zone NW"
"2001","S","11 Millrise Drive SW Unit#211","A2035298","Apartment","Millrise","04/20/2023","$284,900.00","$286,000.00","872","Calgary","2009","22","Justin Shin","CSHINKU","","Eldon Symington","CSYMINEL","","CAL Zone S"
"2001","S","302 Skyview Ranch Drive NE Unit#2421","A2033405","Apartment","Skyview Ranch","04/24/2023","$279,900.00","$286,000.00","849","Calgary","2016","25","Nick Profeta","CPROFENI","CMAHAL","Richard Panuelos","CPANUERI","","CAL Zone NE"
"2001","S","93 34 Avenue SW Unit#301","A2033686","Apartment","Parkhill","04/01/2023","$285,500.00","$285,500.00","728","Calgary","2016","11","Jessica Kushnir","CVETTEJE","CKUSHNJE","Shelley Lavalliere","CLAVALSH","","CAL Zone CC"
