"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","127 Woodfield Drive SW","A1182829","Detached","Woodbine","02/26/2022","$499,000.00","$488,000.00","1,311","Calgary","1980","7","John Chen","CCHENJO2","","Mitch Thompson","CTHOMPMI1","","CAL Zone S"
"1501","S","16099 Everstone Road SW","A1180657","Detached","Evergreen","02/19/2022","$449,900.00","$488,000.00","1,205","Calgary","1999","9","Jim Perks","CPERKSJA","","Yvette Lee","CLEEYV","","CAL Zone S"
"1501","S","121 Citadel Gardens NW","A1177436","Detached","Citadel","02/16/2022","$488,000.00","$488,000.00","1,366","Calgary","1993","13","Laura Mol","CMOLLA","","Gagan Virk","CVIRKGA","","CAL Zone NW"
"1501","S","5311 Waverley Drive SW","A1174010","Detached","Westgate","02/05/2022","$499,900.00","$488,000.00","1,075","Calgary","1958","14","Gary Heald","CHEALDGA","","Mary Candelaria","CCANDEMA","","CAL Zone W"
"1501","S","1423 1 Street NW Unit#1","A1171934","Row/Townhouse","Crescent Heights","02/01/2022","$449,900.00","$488,000.00","1,294","Calgary","1990","15","Trung Bien","CBIENTR1","CTUNNEJA","Rebecca Chamberlain","CCHAMBRE","","CAL Zone CC"
"1501","S","930 Centre Avenue NE Unit#414","A1179218","Apartment","Bridgeland/Riverside","02/18/2022","$478,900.00","$487,500.00","1,279","Calgary","2004","11","Greg Steele","CSTEELGR","","Laurie Stewart","CSTEWALA","","CAL Zone CC"
"1501","S","117 Tarington Park","A1184877","Detached","Taradale","02/26/2022","$439,900.00","$487,100.00","1,215","Calgary","1998","4","Raman Chahal","CCHAHARA3","CDHILLHA3","Gayatri Sharma","CSHARMGA","","CAL Zone NE"
"1501","S","48 Wentworth Common SW","A1178987","Row/Townhouse","West Springs","02/24/2022","$489,900.00","$487,000.00","1,357","Calgary","2005","16","Melissa McRae","CMCRAEME","","Richard Kim","CKIMRI","","CAL Zone W"
"1501","S","1944 Cottonwood Crescent SE","A1171816","Detached","Southview","02/02/2022","$499,900.00","$486,500.00","1,053","Calgary","1961","20","Sid Merhi","cmerhisa","","Tyler Purvis","CPURVITY","","CAL Zone E"
"1501","S","1048 Bridlemeadows Manor SW","A1172150","Detached","Bridlewood","02/02/2022","$474,888.00","$486,100.00","1,219","Calgary","2003","2","Adonis Caballero","CCABALAD","","Ping Wu","CWUPI","","CAL Zone S"
"1501","S","19619 45 Street SE","A1175475","Row/Townhouse","Seton","02/17/2022","$485,900.00","$485,900.00","1,169","Calgary","2022","20","Kevin French","CFRENCKE","CSCOTTDA1","Non Board Member","CNONMEMB","","CAL Zone SE"
"1501","S","234 Cranford Close SE","A1179430","Detached","Cranston","02/15/2022","$444,900.00","$485,600.00","1,404","Calgary","2012","3","Wayne Chaulk","CCHAULWA","","Dal Dhillon","CDHILLDA1","","CAL Zone SE"
"1501","S","6 Rocky Vista Terrace NW","A1183705","Row/Townhouse","Rocky Ridge","02/22/2022","$425,000.00","$485,000.00","1,499","Calgary","2003","4","Joe Cimino","CCIMINJO","","Lisa Laughton","CLAUGHLI","CSREMADU","CAL Zone NW"
"1501","S","133 Rivercrest Circle SE","A1183218","Detached","Riverbend","02/26/2022","$475,000.00","$485,000.00","1,140","Calgary","1992","10","Erick Dillmann","CDILLMER","","Dayna Moritz","CMORITDA","","CAL Zone SE"
