"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","43 Covemeadow Crescent NE","A1245120","Detached","Coventry Hills","08/07/2022","$479,900.00","$490,000.00","1,399","Calgary","2004","3","Al Dharamsi","CDHARAAL","","Muhammad Salah-Ud-Din","CSALAHMU","","CAL Zone N"
"501","S","32 Legacy Reach View SE","A1244336","Semi Detached (Half Duplex)","Legacy","08/19/2022","$499,900.00","$490,000.00","1,550","Calgary","2022","19","Arun Kaushal","CKAUSHAR","CMAKKAJA","Kourtni Listhaeghe","CLISTHKO","","CAL Zone S"
"501","S","211 Sierra Morena Green SW","A1242587","Semi Detached (Half Duplex)","Signal Hill","08/31/2022","$499,900.00","$490,000.00","1,351","Calgary","1993","36","Bill Brandsma","CBRANDBI","","Jane Dempsey","CDEMPSJA","","CAL Zone W"
"501","S","9766 Harvest Hills Link NE","A1241797","Detached","Harvest Hills","08/04/2022","$515,000.00","$490,000.00","1,399","Calgary","1997","14","Diego Orjuela Ramos","CORJUEDI","","Melanie Cantius","CCANTIME","","CAL Zone N"
"501","S","243 Woodbine Boulevard SW","A1241287","Detached","Woodbine","08/06/2022","$510,000.00","$490,000.00","1,174","Calgary","1988","17","Harry Sood","CSOODHA","CSOODSH","Ed Valino","CVALINED","","CAL Zone S"
"501","S","200 Riverglen Drive SE","A1240569","Detached","Riverbend","08/20/2022","$499,000.00","$490,000.00","1,280","Calgary","1991","29","Mavelina Thody","CTHODYMA","","Mehreteab Woldemichael","CWOLDEME","","CAL Zone SE"
"501","S","231 Queen Tamara Place SE","A1239816","Detached","Queensland","08/04/2022","$494,500.00","$490,000.00","1,255","Calgary","1975","20","Kris Sales","CSALESKR","","Steven Slavik","CSLAVIST","","CAL Zone S"
"501","S","1820 34 Avenue SW Unit#3","A1239086","Row/Townhouse","South Calgary","08/03/2022","$499,900.00","$490,000.00","1,285","Calgary","2004","21","Jordan Smeaton","CSMEATJO","","Sandra Ukrainetz","CUKRAISA","","CAL Zone CC"
"501","S","752 Fortalice Crescent SE","A1237745","Detached","Forest Heights","08/09/2022","$499,900.00","$490,000.00","1,085","Calgary","1967","32","Ken Nguyen","CNGUYEAN2","CANGELAN1","Josh Giesbrecht","CGIESBJO","","CAL Zone E"
"501","S","121 Auburn Meadows Way SE","A1236734","Semi Detached (Half Duplex)","Auburn Bay","08/24/2022","$499,500.00","$490,000.00","1,264","Calgary","2016","42","Ray Riley","CRILEYRA","","Julie Bowser","CBOWSEJU","","CAL Zone SE"
"501","S","297 Douglas Ridge Circle SE","A1234708","Detached","Douglasdale/Glen","08/19/2022","$500,000.00","$490,000.00","1,624","Calgary","1998","50","Gene Yamada","CYAMADGE","","Tracy Kettridge","CKETTRTR","CHAVREJU","CAL Zone SE"
"501","S","436 Rundleridge Drive NE","A1220620","Detached","Rundle","08/13/2022","$510,000.00","$490,000.00","1,214","Calgary","1975","84","Jerry Thai","CTHAIJE","","AJ Sidhu","CSIDHUAM1","","CAL Zone NE"
"501","S","74 Marbrooke Circle NE","A1218868","Detached","Marlborough","08/23/2022","$510,000.00","$490,000.00","1,295","Calgary","1968","98","Yufen Jin","CJINYU","","Qui Dang","CDANGQU","","CAL Zone NE"
"501","S","404 Silverado Drive SW","A1237307","Detached","Silverado","08/22/2022","$489,900.00","$489,900.00","1,591","Calgary","2007","46","Dalwinder Gill","CGILLDA","CGILLAM3","Leonardo Bombarda","CBOMBALE","","CAL Zone S"
"501","S","122 Coville Circle NE","A1240003","Detached","Coventry Hills","08/05/2022","$474,900.00","$488,600.00","1,062","Calgary","2001","16","Corene Loewen","CLOEWECO","","Marzieh Kamali","CKAMALMA","","CAL Zone N"
"501","S","6503 58 Street NW","A1251286","Semi Detached (Half Duplex)","Dalhousie","08/22/2022","$500,000.00","$488,500.00","1,634","Calgary","1975","10","Har Sandhu","CSANDHHA7","CGAHRARA","Peter Nam","CNAMPE","","CAL Zone NW"
"501","S","5 Silverado Plains View SW","A1242043","Detached","Silverado","08/10/2022","$490,000.00","$488,000.00","1,421","Calgary","2008","19","Jaime Laturnus","CLATURJA","","Andrey Kutepov","CKUTEPAN","","CAL Zone S"
"501","S","823 Cannell Road SW","A1241442","Detached","Canyon Meadows","08/17/2022","$499,900.00","$488,000.00","1,301","Calgary","1972","26","Alexandra La Barbera","CLABARAL","","Ian Quinn","CQUINNIA","","CAL Zone S"
"501","S","6120 Tweed Street NE","A1233179","Detached","Thorncliffe","08/30/2022","$498,000.00","$488,000.00","1,044","Calgary","1966","67","Vivian Lee","CLEEVI2","CYUANCH","Raymond Lau","CLAURA1","","CAL Zone N"
"501","S","107 Ranch Estates Place NW","A1242282","Detached","Ranchlands","08/09/2022","$479,900.00","$487,500.00","1,611","Calgary","1981","17","Tomasz Samborski","CSAMBOTO","","Jamie Jenner","CJENNEJA","CSWEETBE","CAL Zone NW"
"501","S","116 Saddlestone Drive NE","A1239389","Semi Detached (Half Duplex)","Saddle Ridge","08/24/2022","$499,900.00","$487,000.00","1,457","Calgary","2016","36","Happe Dhillon","CDHILLHA3","CCHAHARA3","Deepak Mahna","CMAHNADE","","CAL Zone NE"
