"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","30 Brentwood Common NW Unit#1003","A2010281","Apartment","Brentwood","12/14/2022","$275,000.00","$262,000.00","507","Calgary","2015","41","Joseph Pham","CPHAMJO1","","Fanrong Zeng","CZENGFA","","CAL Zone NW"
"501","S","225 11 Avenue SE Unit#2707","A2003529","Apartment","Beltline","12/02/2022","$268,000.00","$262,000.00","483","Calgary","2013","62","Fiona Christiaansen","CCHRISFI","","Tyler Hassman","CHASSMTY","","CAL Zone CC"
"501","S","140 Mahogany Street SE Unit#104","A1257619","Apartment","Mahogany","12/03/2022","$260,100.00","$260,100.00","565","Calgary","2024","79","Mark Verzyl","CVERZYMA","CVANDEBR1","Mark Verzyl","CVERZYMA","CVANDEBR1","CAL Zone SE"
"1001","S","1320 1 Street SE Unit#1701","A2014018","Apartment","Beltline","12/17/2022","$269,900.00","$260,000.00","535","Calgary","2014","16","Stella Tsang","CTSANGST","","Raja Gill","CGILLRA4","","CAL Zone CC"
"1001","S","1315 12 Avenue SW Unit#306","A2008620","Apartment","Beltline","12/15/2022","$294,900.00","$260,000.00","812","Calgary","2000","49","Greg Wiseman","CWISEMGR","","John Ditto","CDITTOJO","","CAL Zone CC"
"1001","S","123 Queensland Drive SE Unit#132","A2012072","Row/Townhouse","Queensland","12/06/2022","$259,900.00","$259,900.00","1,017","Calgary","1977","11","Thomas Calvert","CCALVETH","CBRENNPA","Wesley Morrow","CMORROWE1","","CAL Zone S"
"1001","S","15403 Deer Run Drive SE Unit#104","A2011610","Row/Townhouse","Deer Run","12/13/2022","$269,900.00","$259,000.00","979","Calgary","1981","31","Dan Saklofske","CSAKLODA","","Robert Tartamella","CTARTARO","","CAL Zone S"
"1001","S","4000 Somervale Court SW Unit#4206","A2007942","Apartment","Somerset","12/27/2022","$262,500.00","$258,500.00","970","Calgary","2001","67","Neil Lauzon","CLAUZONE","CMARTICH","Sergey Korostensky","CKOROSSE","CBERGVA","CAL Zone S"
"1001","S","643 Killarney Glen Court SW","A2014742","Row/Townhouse","Killarney/Glengarry","12/24/2022","$259,900.00","$255,000.00","783","Calgary","1953","18","Richard Fleming","CFLEMIRI","CFLEMIAU","Geoffrey Gordon","CGORDOGE","","CAL Zone CC"
"1001","S","2323 Oakmoor Drive SW Unit#21","A2013355","Row/Townhouse","Palliser","12/16/2022","$238,800.00","$255,000.00","608","Calgary","1976","13","Jan Williamson","CWILLIJA4","CWILLIGA2","Ken Zacharias","CZACHAKE","","CAL Zone S"
"1001","S","181 Skyview Ranch Manor NE Unit#2212","A2010597","Apartment","Skyview Ranch","12/13/2022","$258,900.00","$255,000.00","898","Calgary","2017","36","Anni Jansson","CJANSSAN","","Adil Mawani","CMAWANAD","","CAL Zone NE"
"1001","S","507 Saddlecrest Boulevard NE","A2003280","Row/Townhouse","Saddle Ridge","12/24/2022","$259,900.00","$255,000.00","871","Calgary","2007","89","Alex Cowie","CCOWIEAL","","Alex Cowie","CCOWIEAL","","CAL Zone NE"
"1001","S","25 Aspenmont Heights SW Unit#108","A2013373","Apartment","Aspen Woods","12/21/2022","$259,900.00","$254,000.00","590","Calgary","2014","14","Murray Harris","CHARRIMU","","Zee Zebian","CZEBIANA","","CAL Zone W"
"1001","S","2420 34 Avenue SW Unit#409","A2009539","Apartment","South Calgary","12/14/2022","$257,500.00","$254,000.00","620","Calgary","2007","40","Crystal Tost","CMYERSCR","","Pamela Mcleod","CMCLEOPA","","CAL Zone CC"
"1001","S","369 Rocky Vista Park NW Unit#123","A1244883","Apartment","Rocky Ridge","12/12/2022","$254,900.00","$254,000.00","900","Calgary","2004","131","J.C Van Der Walt","CVANDEJO2","","J.C Van Der Walt","CVANDEJO2","","CAL Zone NW"
"1001","S","213 pinestream Place NE","A2015484","Row/Townhouse","Pineridge","12/17/2022","$259,000.00","$253,500.00","1,097","Calgary","1976","2","Ruchika Sharma","CSHARMRU","","Thu Nguyen","CNGUYEAN1","","CAL Zone NE"
"1001","S","3111 34 Avenue NW Unit#126","A2015332","Apartment","Varsity","12/22/2022","$256,000.00","$252,650.00","764","Calgary","2005","10","JP Li","CLIJI1","","Bo Yang","CYANGBO","","CAL Zone NW"
"1001","S","1334 12 Avenue SW Unit#605","A2001171","Apartment","Beltline","12/22/2022","$269,900.00","$252,500.00","894","Calgary","1980","101","Danny Fach","CFACHDA","","Alicia Ryan","CRYANAL","","CAL Zone CC"
"1001","S","99 Copperstone Park SE Unit#1218","A2014541","Apartment","Copperfield","12/23/2022","$255,000.00","$252,000.00","912","Calgary","2015","17","Tod Hall","CHALLTO","CMILNETA","Apramjot Singh","CSINGHAP","","CAL Zone SE"
"1001","S","302 Skyview Ranch Drive NE Unit#1111","A2011449","Apartment","Skyview Ranch","12/12/2022","$249,900.00","$252,000.00","881","Calgary","2016","18","Neil Lauzon","CLAUZONE","CLEBLARY","Kasia Sadko","CSADKOKA","","CAL Zone NE"
"1001","S","30 Royal Oak Plaza NW Unit#144","A2002257","Apartment","Royal Oak","12/18/2022","$259,900.00","$251,000.00","952","Calgary","2010","88","Jeff Neustaedter","CNEUSTJE","CBURRIRO1","Terrin Daemen","CDAEMETE","","CAL Zone NW"
"1001","S","20 Sage Hill Terrace NW Unit#105","A2015028","Apartment","Sage Hill","12/22/2022","$260,000.00","$250,000.00","785","Calgary","2016","13","Mark Faheem","CFAHEEAM","CJASWARA","Evelyn Osemwegie","COSEMWEV","","CAL Zone N"
"1001","S","35 Inglewood Park SE Unit#113","A2011797","Apartment","Inglewood","12/14/2022","$259,900.00","$250,000.00","667","Calgary","2009","29","Bobby Clark","CCLARKRO4","","Derek Thistle","CTHISTDE","","CAL Zone CC"
"1001","S","1010 6 Street SW Unit#406","A2007811","Apartment","Beltline","12/12/2022","$245,000.00","$250,000.00","414","Calgary","2017","53","Sohini Ruparell","CRUPARSO","","Max Mills-Zikmund","CMILLSMA1","","CAL Zone CC"
"1001","S","208 Holy Cross Lane SW Unit#215","A1257906","Apartment","Mission","12/07/2022","$259,000.00","$250,000.00","589","Calgary","2004","82","Phil Lepage","CLEPAGPH","","JoAnne Humphry","CHUMPHJO","","CAL Zone CC"
"1001","S","414 Mckenzie Towne Close SE","A1256426","Row/Townhouse","McKenzie Towne","12/06/2022","$255,000.00","$250,000.00","1,065","Calgary","2012","90","Brad Van De Walle","CVANDEBR1","CNETZERE","Harry Sandhu","CSANDHHA3","","CAL Zone SE"
"1001","S","225 11 Avenue SE Unit#1003","A1255976","Apartment","Beltline","12/24/2022","$299,888.00","$250,000.00","542","Calgary","2013","113","Brad Van De Walle","CVANDEBR1","CVOTHSH","Sahil Narula","CNARULSA","","CAL Zone CC"
"1001","S","1501 6 Street SW Unit#306","A2014419","Apartment","Beltline","12/15/2022","$249,900.00","$249,900.00","470","Calgary","2016","11","Richard Faulds","CFAULDRI","","Malyssia Blais","CBLAISMA","","CAL Zone CC"
