"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","15 Sage Hill Manor NW","A2002879","Detached","Sage Hill","10/30/2022","$399,000.00","$395,000.00","913","Calgary","2009","38","Mitch Thompson","CTHOMPMI1","CHUDYMDR","Alex Jens","CJENSAL","","CAL Zone N"
"1001","S","129 Elgin Meadows View SE","A2002732","Semi Detached (Half Duplex)","McKenzie Towne","10/12/2022","$399,900.00","$395,000.00","1,032","Calgary","2007","19","Ron Carriere","CCARRIRO1","","Jennifer Johnson","CJOHNSJE1","CAUDETCH","CAL Zone SE"
"1001","S","177 Savanna Street NE","A2002105","Row/Townhouse","Saddle Ridge","10/25/2022","$405,000.00","$395,000.00","1,368","Calgary","2017","38","Gemma Sucero","CSUCERGE","","Khondoker Morshed","CMORSHKH","","CAL Zone NE"
"1001","S","80 Falconridge Place NE","A2001190","Detached","Falconridge","10/11/2022","$395,000.00","$395,000.00","1,044","Calgary","1980","32","Rajinder Sidhu","CSIDHURA2","","Grayson Magnus","CMAGNUGR","","CAL Zone NE"
"1001","S","16 Martin Crossing Bay NE","A1244471","Detached","Martindale","10/29/2022","$399,000.00","$395,000.00","1,087","Calgary","2000","88","Guri Mahal","CMAHALGU","","Manpreet Singh","CSINGHMA1","","CAL Zone NE"
"1001","S","130 Silverado Plains Park SW","A1244388","Row/Townhouse","Silverado","10/07/2022","$409,000.00","$395,000.00","1,534","Calgary","2014","66","Dorothy Chow","CCHOWDO","","Arpan Karwal","CKARWAAR","","CAL Zone S"
"1001","S","84 Mckinley Road SE","A1227884","Detached","McKenzie Lake","10/18/2022","$409,900.00","$395,000.00","1,158","Calgary","1981","131","Adam Sengsavang","CSENGSAD","","Thu Nguyen","CNGUYEAN1","","CAL Zone SE"
"1001","S","6779 Malvern Road NE","A2005913","Detached","Marlborough Park","10/20/2022","$399,900.00","$394,000.00","959","Calgary","1977","8","Marti Bogue","CBOGUEMA","","Ali Abdul-Rahman","CABDULAL1","","CAL Zone NE"
"1001","S","3816 26 Avenue SE","A2002280","Detached","Forest Lawn","10/26/2022","$415,000.00","$393,000.00","1,139","Calgary","1962","36","Chuck Nguyen","CNGUYECH2","","Chuck Nguyen","CNGUYECH2","","CAL Zone E"
"1001","S","881 Sage Valley Boulevard NW Unit#107","A1242455","Row/Townhouse","Sage Hill","10/05/2022","$399,000.00","$393,000.00","1,148","Calgary","2012","73","Gurtej Hoonjan","CHOONJGU","CBHAKRJE","Derek Thistle","CTHISTDE","","CAL Zone N"
"1001","S","4160 Norford Avenue NW Unit#316","A1228204","Apartment","University District","10/12/2022","$392,900.00","$392,900.00","537","Calgary","2022","123","Jennifer McIntosh","CMCINTJE","COSTBYJA","Non Board Member","CNONMEMB","","CAL Zone NW"
"1001","S","292 Silverado Plains Park SW","A2004027","Row/Townhouse","Silverado","10/26/2022","$399,900.00","$392,500.00","1,552","Calgary","2014","25","Jordan Helwerda","CHELWEJO","CBATTECO","Michael Laprairie","CLAPRAMI","","CAL Zone S"
"1001","S","310 Cranford Walk SE","A2001260","Row/Townhouse","Cranston","10/19/2022","$405,000.00","$392,500.00","1,344","Calgary","2014","38","Gemma Sucero","CSUCERGE","","Sean McKeigan","CMCKEISE","","CAL Zone SE"
"1001","S","6763 Malvern Road NE","A2000945","Detached","Marlborough Park","10/19/2022","$399,900.00","$392,500.00","782","Calgary","1977","41","Tayler Bonogofski","CBONOGTA","","Devin Cote","CCOTEDE","","CAL Zone NE"
"1001","S","2810 9 Avenue SE","A1234560","Detached","Albert Park/Radisson Heights","10/04/2022","$399,900.00","$392,500.00","668","Calgary","1956","98","Kent Faubert","CFAUBEKE","","John W. Wade","CWADEJO1","","CAL Zone E"
"1001","S","9 Chaparral Valley Gardens SE","A2001228","Row/Townhouse","Chaparral","10/21/2022","$389,900.00","$392,400.00","1,291","Calgary","2009","41","Peter Shandera","CSHANDPE","","Pamela Balkwill","CBALKWPA","","CAL Zone S"
"1001","S","1224 60 Street SE","A2006159","Detached","Penbrooke Meadows","10/22/2022","$388,800.00","$390,000.00","978","Calgary","1971","8","Grant Hunter","CHUNTEGR","CHUNTEST","Colin Kehler","CKEHLECO","","CAL Zone E"
